Date,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2019-07-30,2019073001005130,ADBL,40,18,100,429.00,"42,900.00"
2019-07-30,2019073001005102,ADBL,40,16,"1,900",429.00,"815,100.00"
2019-07-30,2019073001005040,ADBL,25,49,"1,054",431.00,"454,274.00"
2019-07-30,2019073001005039,ADBL,25,25,100,431.00,"43,100.00"
2019-07-30,2019073001005038,ADBL,25,17,70,431.00,"30,170.00"
2019-07-30,2019073001005037,ADBL,25,17,290,431.00,"124,990.00"
2019-07-30,2019073001004673,ADBL,40,6,32,429.00,"13,728.00"
2019-07-30,2019073001004804,ADBL,40,14,103,430.00,"44,290.00"
2019-07-30,2019073001004803,ADBL,40,14,185,430.00,"79,550.00"
2019-07-30,2019073001004802,ADBL,40,41,50,430.00,"21,500.00"
2019-07-30,2019073001004801,ADBL,40,39,127,430.00,"54,610.00"
2019-07-30,2019073001004778,ADBL,14,39,373,430.00,"160,390.00"
2019-07-30,2019073001004777,ADBL,14,37,227,430.00,"97,610.00"
2019-07-30,2019073001004810,ADBL,40,39,"1,000",430.00,"430,000.00"
2019-07-30,2019073001004809,ADBL,40,25,100,430.00,"43,000.00"
2019-07-30,2019073001004808,ADBL,40,4,"1,000",430.00,"430,000.00"
2019-07-30,2019073001004807,ADBL,40,49,200,430.00,"86,000.00"
2019-07-30,2019073001004806,ADBL,40,57,53,430.00,"22,790.00"
2019-07-30,2019073001004805,ADBL,40,42,168,430.00,"72,240.00"
2019-07-30,2019073001005036,ADBL,25,49,200,430.00,"86,000.00"
2019-07-30,2019073001005035,ADBL,25,45,286,430.00,"122,980.00"
2019-07-30,2019073001005022,ADBL,40,53,300,429.00,"128,700.00"
2019-07-30,2019073001005016,ADBL,16,45,100,430.00,"43,000.00"
2019-07-30,2019073001004865,ADBL,45,45,100,430.00,"43,000.00"
2019-07-30,2019073001004827,ADBL,40,45,14,430.00,"6,020.00"
2019-07-30,2019073001004921,AHPC,52,26,20,106.00,"2,120.00"
2019-07-30,2019073001005111,AKJCL,25,17,10,72.00,720.00
2019-07-30,2019073001004732,AKPL,10,36,43,171.00,"7,353.00"
2019-07-30,2019073001004703,AKPL,36,57,"1,700",169.00,"287,300.00"
2019-07-30,2019073001004692,AKPL,54,57,50,170.00,"8,500.00"
2019-07-30,2019073001004691,AKPL,49,57,250,170.00,"42,500.00"
2019-07-30,2019073001004987,ALBSL,44,25,95,433.00,"41,135.00"
2019-07-30,2019073001004915,ALBSL,5,17,100,438.00,"43,800.00"
2019-07-30,2019073001004748,ALBSL,41,36,10,432.00,"4,320.00"
2019-07-30,2019073001004740,ALBSL,41,32,80,432.00,"34,560.00"
2019-07-30,2019073001004739,ALBSL,25,32,20,432.00,"8,640.00"
2019-07-30,2019073001004715,ALBSL,48,36,10,434.00,"4,340.00"
2019-07-30,2019073001004698,ALBSL,48,53,200,437.00,"87,400.00"
2019-07-30,2019073001004654,ALICL,19,28,"1,136",368.00,"418,048.00"
2019-07-30,2019073001004796,API,25,59,11,139.00,"1,529.00"
2019-07-30,2019073001004773,API,25,56,600,138.00,"82,800.00"
2019-07-30,2019073001004711,API,34,56,332,136.00,"45,152.00"
2019-07-30,2019073001004710,API,25,56,100,136.00,"13,600.00"
2019-07-30,2019073001004709,API,25,56,300,136.00,"40,800.00"
2019-07-30,2019073001004708,API,14,56,40,136.00,"5,440.00"
2019-07-30,2019073001004707,API,10,56,45,136.00,"6,120.00"
2019-07-30,2019073001004706,API,43,56,100,136.00,"13,600.00"
2019-07-30,2019073001004705,API,41,56,83,136.00,"11,288.00"
2019-07-30,2019073001005104,BOKL,47,41,360,268.00,"96,480.00"
2019-07-30,2019073001005103,BOKL,47,11,56,268.00,"15,008.00"
2019-07-30,2019073001005097,BOKL,47,11,144,268.00,"38,592.00"
2019-07-30,2019073001005096,BOKL,47,45,356,268.00,"95,408.00"
2019-07-30,2019073001005048,BOKL,47,45,500,268.00,"134,000.00"
2019-07-30,2019073001004983,BOKL,45,45,12,268.00,"3,216.00"
2019-07-30,2019073001004982,BOKL,45,26,38,268.00,"10,184.00"
2019-07-30,2019073001004938,BPCL,33,38,10,406.00,"4,060.00"
2019-07-30,2019073001005028,CBBL,28,57,39,980.00,"38,220.00"
2019-07-30,2019073001005027,CBBL,5,57,100,980.00,"98,000.00"
2019-07-30,2019073001005026,CBBL,22,57,100,981.00,"98,100.00"
2019-07-30,2019073001005025,CBBL,47,57,100,981.00,"98,100.00"
2019-07-30,2019073001004845,CBBL,26,47,50,984.00,"49,200.00"
2019-07-30,2019073001005136,CBL,43,51,10,155.00,"1,550.00"
2019-07-30,2019073001005092,CBL,45,45,500,154.00,"77,000.00"
2019-07-30,2019073001005023,CBL,45,51,50,155.00,"7,750.00"
2019-07-30,2019073001004927,CBL,43,51,10,155.00,"1,550.00"
2019-07-30,2019073001004869,CBL,45,43,910,154.00,"140,140.00"
2019-07-30,2019073001005110,CCBL,50,37,46,170.00,"7,820.00"
2019-07-30,2019073001005081,CCBL,50,58,954,170.00,"162,180.00"
2019-07-30,2019073001005080,CCBL,29,58,400,170.00,"68,000.00"
2019-07-30,2019073001005079,CCBL,52,58,500,170.00,"85,000.00"
2019-07-30,2019073001005078,CCBL,48,58,400,170.00,"68,000.00"
2019-07-30,2019073001005077,CCBL,51,58,200,170.00,"34,000.00"
2019-07-30,2019073001004958,CCBL,35,58,50,170.00,"8,500.00"
2019-07-30,2019073001004957,CCBL,32,58,"1,000",170.00,"170,000.00"
2019-07-30,2019073001004956,CCBL,42,58,300,170.00,"51,000.00"
2019-07-30,2019073001004955,CCBL,8,58,"1,000",170.00,"170,000.00"
2019-07-30,2019073001004954,CCBL,43,58,90,170.00,"15,300.00"
2019-07-30,2019073001004935,CCBL,32,48,"1,000",171.00,"171,000.00"
2019-07-30,2019073001005070,CCBL,13,58,400,170.00,"68,000.00"
2019-07-30,2019073001005069,CCBL,13,58,851,170.00,"144,670.00"
2019-07-30,2019073001005001,CCBL,45,58,50,171.00,"8,550.00"
2019-07-30,2019073001004961,CCBL,13,58,149,170.00,"25,330.00"
2019-07-30,2019073001004960,CCBL,32,58,"1,000",170.00,"170,000.00"
2019-07-30,2019073001004959,CCBL,38,58,400,170.00,"68,000.00"
2019-07-30,2019073001005076,CCBL,32,58,500,170.00,"85,000.00"
2019-07-30,2019073001005075,CCBL,51,58,"1,000",170.00,"170,000.00"
2019-07-30,2019073001005074,CCBL,32,58,500,170.00,"85,000.00"
2019-07-30,2019073001005073,CCBL,17,58,100,170.00,"17,000.00"
2019-07-30,2019073001005072,CCBL,34,58,20,170.00,"3,400.00"
2019-07-30,2019073001005071,CCBL,57,58,125,170.00,"21,250.00"
2019-07-30,2019073001004906,CHCL,49,59,100,511.00,"51,100.00"
2019-07-30,2019073001004717,CHCL,6,35,327,510.00,"166,770.00"
2019-07-30,2019073001005064,CIT,57,32,38,"2,440.00","92,720.00"
2019-07-30,2019073001005050,CIT,57,32,38,"2,440.00","92,720.00"
2019-07-30,2019073001005015,CIT,57,54,20,"2,440.00","48,800.00"
2019-07-30,2019073001005014,CIT,35,54,200,"2,442.00","488,400.00"
2019-07-30,2019073001005013,CIT,35,54,20,"2,443.00","48,860.00"
2019-07-30,2019073001005046,CORBL,56,13,10,124.00,"1,240.00"
2019-07-30,2019073001005058,CZBIL,45,41,200,227.00,"45,400.00"
2019-07-30,2019073001005041,CZBIL,45,41,30,227.00,"6,810.00"
2019-07-30,2019073001004985,DBBL,32,5,100,145.00,"14,500.00"
2019-07-30,2019073001004786,DBBL,49,36,500,144.00,"72,000.00"
2019-07-30,2019073001004776,DBBL,49,41,80,144.00,"11,520.00"
2019-07-30,2019073001005129,DDBL,28,48,120,745.00,"89,400.00"
2019-07-30,2019073001005128,DDBL,34,48,280,745.00,"208,600.00"
2019-07-30,2019073001005142,EIC,8,17,10,360.00,"3,600.00"
2019-07-30,2019073001005067,EIC,47,49,28,358.00,"10,024.00"
2019-07-30,2019073001005066,EIC,35,49,22,358.00,"7,876.00"
2019-07-30,2019073001004860,FOWAD,33,50,19,"1,382.00","26,258.00"
2019-07-30,2019073001004912,GBBL,41,14,100,226.00,"22,600.00"
2019-07-30,2019073001004836,GBBL,8,14,11,226.00,"2,486.00"
2019-07-30,2019073001004835,GBBL,45,14,100,226.00,"22,600.00"
2019-07-30,2019073001004916,GBLBS,38,36,10,357.00,"3,570.00"
2019-07-30,2019073001005004,GDBL,21,28,500,212.00,"106,000.00"
2019-07-30,2019073001005003,GDBL,14,28,305,212.00,"64,660.00"
2019-07-30,2019073001005112,GLBSL,32,19,40,448.00,"17,920.00"
2019-07-30,2019073001004989,GLBSL,39,33,40,445.00,"17,800.00"
2019-07-30,2019073001004988,GLBSL,39,42,250,445.00,"111,250.00"
2019-07-30,2019073001004984,GLBSL,39,42,200,445.00,"89,000.00"
2019-07-30,2019073001004704,GLBSL,7,49,10,440.00,"4,400.00"
2019-07-30,2019073001004675,GLBSL,39,33,50,444.00,"22,200.00"
2019-07-30,2019073001004674,GLBSL,39,6,145,444.00,"64,380.00"
2019-07-30,2019073001004849,GLICL,53,35,30,452.00,"13,560.00"
2019-07-30,2019073001004761,GLICL,53,46,100,452.00,"45,200.00"
2019-07-30,2019073001005127,GMFBS,58,26,30,554.00,"16,620.00"
