Date,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2019-03-21,2019032101004542,AKPL,38,38,13,173.00,"2,249.00"
2019-03-21,2019032101004517,AKPL,32,41,10,170.00,"1,700.00"
2019-03-21,2019032101004506,AKPL,32,56,13,169.00,"2,197.00"
2019-03-21,2019032101004505,AKPL,32,42,10,167.00,"1,670.00"
2019-03-21,2019032101004504,AKPL,32,42,10,167.00,"1,670.00"
2019-03-21,2019032101004459,ALICL,34,32,80,389.00,"31,120.00"
2019-03-21,2019032101004419,ALICL,51,32,100,390.00,"39,000.00"
2019-03-21,2019032101004418,ALICL,22,32,100,390.00,"39,000.00"
2019-03-21,2019032101004417,ALICL,43,32,50,390.00,"19,500.00"
2019-03-21,2019032101004395,ALICL,57,32,500,391.00,"195,500.00"
2019-03-21,2019032101004322,API,6,39,379,131.00,"49,649.00"
2019-03-21,2019032101004271,API,6,39,577,131.00,"75,587.00"
2019-03-21,2019032101004270,API,52,39,500,131.00,"65,500.00"
2019-03-21,2019032101004269,API,34,39,500,131.00,"65,500.00"
2019-03-21,2019032101004268,API,57,39,500,131.00,"65,500.00"
2019-03-21,2019032101004251,API,29,39,500,132.00,"66,000.00"
2019-03-21,2019032101004250,API,14,39,100,132.00,"13,200.00"
2019-03-21,2019032101004249,API,42,39,10,132.00,"1,320.00"
2019-03-21,2019032101004248,API,39,39,108,133.00,"14,364.00"
2019-03-21,2019032101004223,API,25,53,100,134.00,"13,400.00"
2019-03-21,2019032101004471,BOKL,34,11,532,244.00,"129,808.00"
2019-03-21,2019032101004470,BOKL,26,11,200,244.00,"48,800.00"
2019-03-21,2019032101004469,BOKL,52,11,100,244.00,"24,400.00"
2019-03-21,2019032101004468,BOKL,26,11,"2,000",244.00,"488,000.00"
2019-03-21,2019032101004467,BOKL,42,11,50,244.00,"12,200.00"
2019-03-21,2019032101004466,BOKL,25,11,200,244.00,"48,800.00"
2019-03-21,2019032101004465,BOKL,17,11,118,244.00,"28,792.00"
2019-03-21,2019032101004464,BOKL,1,11,100,245.00,"24,500.00"
2019-03-21,2019032101004463,BOKL,52,11,200,245.00,"49,000.00"
2019-03-21,2019032101004619,BPCL,14,22,90,356.00,"32,040.00"
2019-03-21,2019032101004618,BPCL,1,22,70,356.00,"24,920.00"
2019-03-21,2019032101004521,BPCL,38,38,50,357.00,"17,850.00"
2019-03-21,2019032101004162,BPCL,1,7,20,356.00,"7,120.00"
2019-03-21,2019032101004494,CBBL,58,38,100,880.00,"88,000.00"
2019-03-21,2019032101004433,CBBL,58,49,100,880.00,"88,000.00"
2019-03-21,2019032101004581,CBL,22,32,150,155.00,"23,250.00"
2019-03-21,2019032101004170,CBL,10,37,55,155.00,"8,525.00"
2019-03-21,2019032101004169,CBL,10,54,150,155.00,"23,250.00"
2019-03-21,2019032101004168,CBL,10,54,100,155.00,"15,500.00"
2019-03-21,2019032101004167,CBL,10,22,190,155.00,"29,450.00"
2019-03-21,2019032101004538,CCBL,53,25,26,160.00,"4,160.00"
2019-03-21,2019032101004537,CCBL,29,25,380,160.00,"60,800.00"
2019-03-21,2019032101004234,CCBL,34,45,50,161.00,"8,050.00"
2019-03-21,2019032101004233,CCBL,49,45,125,161.00,"20,125.00"
2019-03-21,2019032101004624,CHCL,22,37,20,503.00,"10,060.00"
2019-03-21,2019032101004590,CHCL,34,37,564,506.00,"285,384.00"
2019-03-21,2019032101004458,CHCL,34,49,100,506.00,"50,600.00"
2019-03-21,2019032101004557,CHLBS,35,13,10,554.00,"5,540.00"
2019-03-21,2019032101004544,CHLBS,35,25,10,554.00,"5,540.00"
2019-03-21,2019032101004531,CHLBS,35,25,10,554.00,"5,540.00"
2019-03-21,2019032101004192,CHLBS,35,44,10,554.00,"5,540.00"
2019-03-21,2019032101004485,CIT,39,39,200,"2,660.00","532,000.00"
2019-03-21,2019032101004309,CIT,46,33,176,"2,660.00","468,160.00"
2019-03-21,2019032101004238,CIT,49,33,10,"2,660.00","26,600.00"
2019-03-21,2019032101004237,CIT,17,33,64,"2,660.00","170,240.00"
2019-03-21,2019032101004181,CIT,17,8,136,"2,660.00","361,760.00"
2019-03-21,2019032101004180,CIT,17,8,50,"2,660.00","133,000.00"
2019-03-21,2019032101004179,CIT,16,8,84,"2,661.00","223,524.00"
2019-03-21,2019032101004178,CIT,19,8,20,"2,662.00","53,240.00"
2019-03-21,2019032101004177,CIT,1,8,10,"2,662.00","26,620.00"
2019-03-21,2019032101004641,DBBL,48,17,10,127.00,"1,270.00"
2019-03-21,2019032101004416,DBBL,37,52,429,126.00,"54,054.00"
2019-03-21,2019032101004415,DBBL,10,52,71,126.00,"8,946.00"
2019-03-21,2019032101004549,DDBL,19,53,182,585.00,"106,470.00"
2019-03-21,2019032101004548,DDBL,26,53,18,585.00,"10,530.00"
2019-03-21,2019032101004524,DDBL,26,13,63,585.00,"36,855.00"
2019-03-21,2019032101004510,DHPL,38,38,11,92.00,"1,012.00"
2019-03-21,2019032101004634,EBL,10,37,667,552.00,"368,184.00"
2019-03-21,2019032101004633,EBL,10,28,68,552.00,"37,536.00"
2019-03-21,2019032101004632,EBL,10,50,145,551.00,"79,895.00"
2019-03-21,2019032101004591,EBL,38,50,30,551.00,"16,530.00"
2019-03-21,2019032101004489,EBL,14,49,152,550.00,"83,600.00"
2019-03-21,2019032101004156,EBL,14,35,88,550.00,"48,400.00"
2019-03-21,2019032101004155,EBL,19,35,73,550.00,"40,150.00"
2019-03-21,2019032101004393,EIC,19,33,150,850.00,"127,500.00"
2019-03-21,2019032101004392,EIC,47,33,20,850.00,"17,000.00"
2019-03-21,2019032101004638,GBBL,33,35,15,187.00,"2,805.00"
2019-03-21,2019032101004637,GBBL,42,35,"1,680",187.00,"314,160.00"
2019-03-21,2019032101004547,GBBL,42,39,70,187.00,"13,090.00"
2019-03-21,2019032101004229,GBBL,37,39,500,188.00,"94,000.00"
2019-03-21,2019032101004184,GBIME,56,49,100,262.00,"26,200.00"
2019-03-21,2019032101004183,GBIME,26,49,100,262.00,"26,200.00"
2019-03-21,2019032101004483,GBLBS,38,38,10,447.00,"4,470.00"
2019-03-21,2019032101004592,GDBL,45,43,100,185.00,"18,500.00"
2019-03-21,2019032101004474,GDBL,25,22,99,186.00,"18,414.00"
2019-03-21,2019032101004473,GDBL,25,22,60,186.00,"11,160.00"
2019-03-21,2019032101004422,GDBL,25,39,153,186.00,"28,458.00"
2019-03-21,2019032101004482,GDBL,25,35,60,186.00,"11,160.00"
2019-03-21,2019032101004631,GILB,44,41,19,985.00,"18,715.00"
2019-03-21,2019032101004593,GILB,44,42,19,985.00,"18,715.00"
2019-03-21,2019032101004502,GLICL,25,42,20,510.00,"10,200.00"
2019-03-21,2019032101004484,GLICL,39,39,185,500.00,"92,500.00"
2019-03-21,2019032101004476,GLICL,41,58,100,499.00,"49,900.00"
2019-03-21,2019032101004475,GLICL,22,58,200,499.00,"99,800.00"
2019-03-21,2019032101004456,GLICL,5,39,100,500.00,"50,000.00"
2019-03-21,2019032101004455,GLICL,17,39,200,500.00,"100,000.00"
2019-03-21,2019032101004355,GLICL,25,39,10,514.00,"5,140.00"
2019-03-21,2019032101004454,GLICL,43,39,100,500.00,"50,000.00"
2019-03-21,2019032101004453,GLICL,49,39,100,501.00,"50,100.00"
2019-03-21,2019032101004452,GLICL,13,39,200,502.00,"100,400.00"
2019-03-21,2019032101004436,GLICL,36,39,150,504.00,"75,600.00"
2019-03-21,2019032101004435,GLICL,34,39,100,505.00,"50,500.00"
2019-03-21,2019032101004434,GLICL,25,39,200,506.00,"101,200.00"
2019-03-21,2019032101004545,HBL,25,49,20,462.00,"9,240.00"
2019-03-21,2019032101004410,HBL,25,59,470,454.00,"213,380.00"
2019-03-21,2019032101004409,HBL,25,59,150,454.00,"68,100.00"
2019-03-21,2019032101004408,HBL,29,59,240,455.00,"109,200.00"
2019-03-21,2019032101004407,HBL,52,59,100,455.00,"45,500.00"
2019-03-21,2019032101004406,HBL,50,59,200,456.00,"91,200.00"
2019-03-21,2019032101004405,HBL,34,59,200,457.00,"91,400.00"
2019-03-21,2019032101004404,HBL,52,59,68,458.00,"31,144.00"
2019-03-21,2019032101004297,HBL,52,22,32,458.00,"14,656.00"
2019-03-21,2019032101004235,HGI,1,40,200,380.00,"76,000.00"
2019-03-21,2019032101004430,HIDCL,38,38,56,132.00,"7,392.00"
2019-03-21,2019032101004346,HIDCL,13,44,284,132.00,"37,488.00"
2019-03-21,2019032101004413,HPPL,38,38,10,185.00,"1,850.00"
2019-03-21,2019032101004278,HPPL,45,42,430,182.00,"78,260.00"
2019-03-21,2019032101004277,HPPL,45,42,30,185.00,"5,550.00"
2019-03-21,2019032101004276,HPPL,36,42,40,185.00,"7,400.00"
2019-03-21,2019032101004630,IGI,50,39,383,407.00,"155,881.00"
2019-03-21,2019032101004629,IGI,39,39,50,408.00,"20,400.00"
2019-03-21,2019032101004628,IGI,13,39,100,409.00,"40,900.00"
2019-03-21,2019032101004627,IGI,45,39,50,409.00,"20,450.00"
2019-03-21,2019032101004388,JBNL,37,57,500,170.00,"85,000.00"
2019-03-21,2019032101004387,JBNL,45,57,200,170.00,"34,000.00"
2019-03-21,2019032101004386,JBNL,34,57,"2,000",170.00,"340,000.00"
2019-03-21,2019032101004646,JSLBB,38,38,13,"2,190.00","28,470.00"
2019-03-21,2019032101004614,JSLBB,38,39,19,"2,190.00","41,610.00"
2019-03-21,2019032101004584,JSLBB,48,38,12,"2,210.00","26,520.00"
2019-03-21,2019032101004420,JSLBB,40,16,4,"2,210.00","8,840.00"
2019-03-21,2019032101004280,JSLBB,6,16,10,"2,210.00","22,100.00"
2019-03-21,2019032101004607,KBL,42,25,50,235.00,"11,750.00"
2019-03-21,2019032101004501,KBL,14,14,410,234.00,"95,940.00"
2019-03-21,2019032101004304,KBL,28,50,400,234.00,"93,600.00"
2019-03-21,2019032101004220,KMCDB,48,33,10,820.00,"8,200.00"
2019-03-21,2019032101004193,KMFL,7,19,31,820.00,"25,420.00"
2019-03-21,2019032101004174,KMFL,49,19,28,825.00,"23,100.00"
2019-03-21,2019032101004173,KMFL,43,19,150,826.00,"123,900.00"
2019-03-21,2019032101004172,KMFL,44,19,67,830.00,"55,610.00"
2019-03-21,2019032101004623,KNBL,58,42,10,126.00,"1,260.00"
2019-03-21,2019032101004337,LBBL,49,32,100,171.00,"17,100.00"
2019-03-21,2019032101004320,LBBL,41,35,131,172.00,"22,532.00"
2019-03-21,2019032101004267,LBBL,41,29,369,172.00,"63,468.00"
2019-03-21,2019032101004266,LBBL,10,29,476,172.00,"81,872.00"
2019-03-21,2019032101004577,LGIL,28,45,20,510.00,"10,200.00"
2019-03-21,2019032101004552,LGIL,40,34,310,501.00,"155,310.00"
2019-03-21,2019032101004551,LGIL,51,34,100,501.00,"50,100.00"
2019-03-21,2019032101004313,LGIL,17,19,142,500.00,"71,000.00"
2019-03-21,2019032101004312,LGIL,40,19,58,500.00,"29,000.00"
2019-03-21,2019032101004265,LGIL,22,40,335,501.00,"167,835.00"
2019-03-21,2019032101004149,LGIL,40,25,60,500.00,"30,000.00"
2019-03-21,2019032101004515,LICN,45,22,100,"1,502.00","150,200.00"
2019-03-21,2019032101004514,LICN,45,53,100,"1,501.00","150,100.00"
2019-03-21,2019032101004385,MBL,56,48,100,218.00,"21,800.00"
2019-03-21,2019032101004347,MBL,7,1,50,217.00,"10,850.00"
2019-03-21,2019032101004232,MBL,42,1,50,217.00,"10,850.00"
2019-03-21,2019032101004217,MBL,42,1,50,217.00,"10,850.00"
2019-03-21,2019032101004216,MBL,42,28,50,217.00,"10,850.00"
2019-03-21,2019032101004423,MDB,11,56,10,237.00,"2,370.00"
2019-03-21,2019032101004566,MEGA,38,13,454,162.00,"73,548.00"
2019-03-21,2019032101004565,MEGA,1,13,948,162.00,"153,576.00"
2019-03-21,2019032101004564,MEGA,38,13,50,162.00,"8,100.00"
2019-03-21,2019032101004563,MEGA,42,13,51,162.00,"8,262.00"
2019-03-21,2019032101004562,MEGA,22,13,259,162.00,"41,958.00"
2019-03-21,2019032101004295,MEGA,32,13,100,163.00,"16,300.00"
2019-03-21,2019032101004190,MEGA,53,13,734,163.00,"119,642.00"
2019-03-21,2019032101004333,MERO,33,1,30,575.00,"17,250.00"
2019-03-21,2019032101004332,MERO,37,1,20,575.00,"11,500.00"
2019-03-21,2019032101004543,MMFDB,49,52,10,949.00,"9,490.00"
2019-03-21,2019032101004532,MMFDB,49,45,58,931.00,"53,998.00"
2019-03-21,2019032101004335,MMFDB,38,25,30,920.00,"27,600.00"
2019-03-21,2019032101004421,MNBBL,14,14,168,338.00,"56,784.00"
2019-03-21,2019032101004222,MNBBL,25,58,300,338.00,"101,400.00"
2019-03-21,2019032101004221,MNBBL,48,58,100,338.00,"33,800.00"
2019-03-21,2019032101004411,MSLB,55,55,10,"1,290.00","12,900.00"
2019-03-21,2019032101004595,NABIL,29,44,64,710.00,"45,440.00"
2019-03-21,2019032101004576,NABIL,58,54,452,708.00,"320,016.00"
2019-03-21,2019032101004536,NABIL,42,44,20,710.00,"14,200.00"
2019-03-21,2019032101004511,NABIL,34,44,100,710.00,"71,000.00"
2019-03-21,2019032101004490,NABIL,29,44,250,710.00,"177,500.00"
2019-03-21,2019032101004457,NABIL,13,44,20,710.00,"14,200.00"
2019-03-21,2019032101004196,NABIL,26,3,100,714.00,"71,400.00"
2019-03-21,2019032101004195,NABIL,25,3,14,714.00,"9,996.00"
2019-03-21,2019032101004202,NABIL,28,3,22,713.00,"15,686.00"
2019-03-21,2019032101004201,NABIL,22,3,100,713.00,"71,300.00"
2019-03-21,2019032101004200,NABIL,38,3,50,713.00,"35,650.00"
2019-03-21,2019032101004199,NABIL,25,3,50,713.00,"35,650.00"
2019-03-21,2019032101004198,NABIL,21,3,200,714.00,"142,800.00"
2019-03-21,2019032101004197,NABIL,5,3,100,714.00,"71,400.00"
2019-03-21,2019032101004208,NABIL,49,3,100,710.00,"71,000.00"
2019-03-21,2019032101004207,NABIL,55,3,500,710.00,"355,000.00"
2019-03-21,2019032101004206,NABIL,38,3,100,711.00,"71,100.00"
2019-03-21,2019032101004205,NABIL,29,3,500,712.00,"356,000.00"
2019-03-21,2019032101004204,NABIL,45,3,50,712.00,"35,600.00"
2019-03-21,2019032101004203,NABIL,6,3,44,713.00,"31,372.00"
2019-03-21,2019032101004344,NABIL,32,44,26,710.00,"18,460.00"
2019-03-21,2019032101004290,NABIL,42,44,10,710.00,"7,100.00"
2019-03-21,2019032101004212,NABIL,6,3,30,710.00,"21,300.00"
2019-03-21,2019032101004211,NABIL,42,3,25,710.00,"17,750.00"
2019-03-21,2019032101004210,NABIL,32,3,10,710.00,"7,100.00"
2019-03-21,2019032101004209,NABIL,58,3,500,710.00,"355,000.00"
2019-03-21,2019032101004601,NABILP,38,37,100,693.00,"69,300.00"
2019-03-21,2019032101004329,NABILP,7,37,100,695.00,"69,500.00"
2019-03-21,2019032101004449,NADEP,29,53,50,685.00,"34,250.00"
2019-03-21,2019032101004448,NADEP,29,10,10,683.00,"6,830.00"
2019-03-21,2019032101004447,NADEP,29,10,10,683.00,"6,830.00"
2019-03-21,2019032101004432,NADEP,29,13,10,674.00,"6,740.00"
2019-03-21,2019032101004431,NADEP,29,6,10,674.00,"6,740.00"
2019-03-21,2019032101004242,NADEP,29,16,10,666.00,"6,660.00"
2019-03-21,2019032101004509,NBB,41,13,23,192.00,"4,416.00"
2019-03-21,2019032101004508,NBB,46,13,35,192.00,"6,720.00"
2019-03-21,2019032101004165,NBB,25,40,100,193.00,"19,300.00"
2019-03-21,2019032101004573,NBL,6,58,100,290.00,"29,000.00"
2019-03-21,2019032101004343,NBL,25,58,40,290.00,"11,600.00"
2019-03-21,2019032101004328,NBL,58,51,115,289.00,"33,235.00"
2019-03-21,2019032101004327,NBL,56,51,800,289.00,"231,200.00"
2019-03-21,2019032101004326,NBL,34,51,"1,375",289.00,"397,375.00"
2019-03-21,2019032101004325,NBL,1,51,100,290.00,"29,000.00"
2019-03-21,2019032101004228,NBL,56,54,50,290.00,"14,500.00"
2019-03-21,2019032101004214,NBL,1,54,260,290.00,"75,400.00"
2019-03-21,2019032101004213,NBL,1,33,240,290.00,"69,600.00"
2019-03-21,2019032101004324,NBL,32,51,110,290.00,"31,900.00"
2019-03-21,2019032101004307,NBL,32,38,90,290.00,"26,100.00"
2019-03-21,2019032101004306,NBL,37,38,300,290.00,"87,000.00"
2019-03-21,2019032101004305,NBL,1,38,110,290.00,"31,900.00"
2019-03-21,2019032101004247,NBL,1,49,200,290.00,"58,000.00"
2019-03-21,2019032101004246,NBL,1,54,190,290.00,"55,100.00"
2019-03-21,2019032101004636,NCCB,4,25,"1,000",211.00,"211,000.00"
2019-03-21,2019032101004492,NCCB,58,29,10,212.00,"2,120.00"
2019-03-21,2019032101004319,NCCB,32,43,100,210.00,"21,000.00"
2019-03-21,2019032101004318,NCCB,55,43,"1,000",210.00,"210,000.00"
2019-03-21,2019032101004317,NCCB,51,43,342,210.00,"71,820.00"
2019-03-21,2019032101004243,NCCB,13,42,145,211.00,"30,595.00"
2019-03-21,2019032101004164,NCCB,51,28,458,210.00,"96,180.00"
2019-03-21,2019032101004613,NGPL,1,41,52,124.00,"6,448.00"
2019-03-21,2019032101004612,NGPL,54,41,50,124.00,"6,200.00"
2019-03-21,2019032101004622,NHPC,56,56,230,74.00,"17,020.00"
2019-03-21,2019032101004616,NHPC,58,57,"1,000",73.00,"73,000.00"
2019-03-21,2019032101004568,NHPC,56,56,420,74.00,"31,080.00"
2019-03-21,2019032101004534,NHPC,56,28,"2,000",73.00,"146,000.00"
2019-03-21,2019032101004533,NHPC,56,17,580,73.00,"42,340.00"
2019-03-21,2019032101004503,NHPC,56,17,300,73.00,"21,900.00"
2019-03-21,2019032101004625,NIB,38,22,50,530.00,"26,500.00"
2019-03-21,2019032101004446,NIB,14,14,115,529.00,"60,835.00"
2019-03-21,2019032101004403,NIB,25,17,116,529.00,"61,364.00"
2019-03-21,2019032101004358,NIB,11,6,49,529.00,"25,921.00"
2019-03-21,2019032101004357,NIB,38,6,37,529.00,"19,573.00"
2019-03-21,2019032101004356,NIB,1,38,37,528.00,"19,536.00"
2019-03-21,2019032101004341,NIB,1,48,67,528.00,"35,376.00"
2019-03-21,2019032101004340,NIB,25,48,33,528.00,"17,424.00"
2019-03-21,2019032101004285,NIB,25,49,67,528.00,"35,376.00"
2019-03-21,2019032101004284,NIB,58,49,33,528.00,"17,424.00"
2019-03-21,2019032101004236,NIB,58,51,37,528.00,"19,536.00"
2019-03-21,2019032101004163,NIB,46,6,35,529.00,"18,515.00"
2019-03-21,2019032101004644,NICA,55,48,250,395.00,"98,750.00"
2019-03-21,2019032101004580,NICA,38,48,50,396.00,"19,800.00"
2019-03-21,2019032101004523,NICA,53,39,165,396.00,"65,340.00"
2019-03-21,2019032101004402,NICA,53,19,43,396.00,"17,028.00"
