Date,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021-01-07,2021010703018355,ALBSL,34,41,11,"1,224.00","13,464.00"
2021-01-07,2021010703018124,ALBSL,59,46,26,"1,215.00","31,590.00"
2021-01-07,2021010703018046,ALBSL,59,41,11,"1,215.00","13,365.00"
2021-01-07,2021010703018045,ALBSL,59,45,250,"1,215.00","303,750.00"
2021-01-07,2021010703018323,ALICL,56,50,170,964.00,"163,880.00"
2021-01-07,2021010703018322,ALICL,28,50,200,964.00,"192,800.00"
2021-01-07,2021010703018317,ALICL,26,10,250,965.00,"241,250.00"
2021-01-07,2021010703018215,ALICL,38,10,100,965.00,"96,500.00"
2021-01-07,2021010703018058,ALICL,41,10,100,965.00,"96,500.00"
2021-01-07,2021010703018057,ALICL,33,10,20,965.00,"19,300.00"
2021-01-07,2021010703017962,ALICL,32,10,20,965.00,"19,300.00"
2021-01-07,2021010703017961,ALICL,59,10,966,965.00,"932,190.00"
2021-01-07,2021010703018161,BBC,6,36,10,"2,805.00","28,050.00"
2021-01-07,2021010703017930,BBC,6,25,10,"2,800.00","28,000.00"
2021-01-07,2021010703018382,BFC,47,40,20,140.00,"2,800.00"
2021-01-07,2021010703017975,BFC,59,57,20,138.00,"2,760.00"
2021-01-07,2021010703018073,CFCL,33,38,100,172.00,"17,200.00"
2021-01-07,2021010703018354,CIT,34,41,23,"3,400.00","78,200.00"
2021-01-07,2021010703018348,CIT,45,41,20,"3,400.00","68,000.00"
2021-01-07,2021010703018314,CIT,6,41,50,"3,400.00","170,000.00"
2021-01-07,2021010703018122,CIT,6,45,20,"3,399.00","67,980.00"
2021-01-07,2021010703018080,CIT,34,42,13,"3,398.00","44,174.00"
2021-01-07,2021010703017942,CIT,58,41,50,"3,400.00","170,000.00"
2021-01-07,2021010703017934,CIT,33,41,50,"3,400.00","170,000.00"
2021-01-07,2021010703018380,CLBSL,28,34,30,903.00,"27,090.00"
2021-01-07,2021010703018252,CLBSL,28,34,150,903.00,"135,450.00"
2021-01-07,2021010703018251,CLBSL,28,34,20,903.00,"18,060.00"
2021-01-07,2021010703018175,CLBSL,28,29,180,903.00,"162,540.00"
2021-01-07,2021010703018174,CLBSL,52,29,20,904.00,"18,080.00"
2021-01-07,2021010703018043,CLBSL,21,54,113,905.00,"102,265.00"
2021-01-07,2021010703018042,CLBSL,21,34,50,905.00,"45,250.00"
2021-01-07,2021010703018041,CLBSL,21,53,18,905.00,"16,290.00"
2021-01-07,2021010703018040,CLBSL,21,33,19,905.00,"17,195.00"
2021-01-07,2021010703018264,CMF1,43,54,100,10.10,"1,010.00"
2021-01-07,2021010703018101,CMF2,43,26,100,10.00,"1,000.00"
2021-01-07,2021010703018100,CMF2,43,22,200,9.87,"1,974.00"
2021-01-07,2021010703018369,CORBL,13,13,10,234.00,"2,340.00"
2021-01-07,2021010703018178,DDBL,57,7,120,"1,458.00","174,960.00"
2021-01-07,2021010703018152,DDBL,45,11,25,"1,457.00","36,425.00"
2021-01-07,2021010703017940,DDBL,41,59,20,"1,455.00","29,100.00"
2021-01-07,2021010703017939,DDBL,34,59,30,"1,456.00","43,680.00"
2021-01-07,2021010703017917,DDBL,34,45,300,"1,456.00","436,800.00"
2021-01-07,2021010703018200,FMDBL,41,35,200,602.00,"120,400.00"
2021-01-07,2021010703018191,FMDBL,49,35,355,598.00,"212,290.00"
2021-01-07,2021010703018190,FMDBL,22,35,100,598.00,"59,800.00"
2021-01-07,2021010703018189,FMDBL,53,35,20,598.00,"11,960.00"
2021-01-07,2021010703018188,FMDBL,53,35,20,598.00,"11,960.00"
2021-01-07,2021010703018187,FMDBL,53,35,30,598.00,"17,940.00"
2021-01-07,2021010703018132,FMDBL,49,48,200,600.00,"120,000.00"
2021-01-07,2021010703018131,FMDBL,49,35,25,600.00,"15,000.00"
2021-01-07,2021010703018093,FMDBL,37,35,100,600.00,"60,000.00"
2021-01-07,2021010703018186,FMDBL,44,35,400,598.00,"239,200.00"
2021-01-07,2021010703018185,FMDBL,48,35,300,598.00,"179,400.00"
2021-01-07,2021010703018184,FMDBL,58,35,100,599.00,"59,900.00"
2021-01-07,2021010703018183,FMDBL,26,35,200,599.00,"119,800.00"
2021-01-07,2021010703018182,FMDBL,57,35,50,599.00,"29,950.00"
2021-01-07,2021010703018181,FMDBL,49,35,425,600.00,"255,000.00"
2021-01-07,2021010703018134,FOWAD,41,41,20,"2,327.00","46,540.00"
2021-01-07,2021010703018133,FOWAD,7,41,40,"2,328.00","93,120.00"
2021-01-07,2021010703018123,FOWAD,7,6,10,"2,327.00","23,270.00"
2021-01-07,2021010703018107,FOWAD,58,6,90,"2,327.00","209,430.00"
2021-01-07,2021010703018060,FOWAD,58,22,10,"2,327.00","23,270.00"
2021-01-07,2021010703018034,FOWAD,29,51,55,"2,327.00","127,985.00"
2021-01-07,2021010703017941,FOWAD,29,7,40,"2,327.00","93,080.00"
2021-01-07,2021010703018315,GBBL,4,58,"2,000",316.00,"632,000.00"
2021-01-07,2021010703018218,GBBL,49,19,100,317.00,"31,700.00"
2021-01-07,2021010703017923,GBBL,16,19,70,317.00,"22,190.00"
2021-01-07,2021010703018347,GBLBS,42,37,100,609.00,"60,900.00"
2021-01-07,2021010703018265,GBLBS,38,19,200,608.00,"121,600.00"
2021-01-07,2021010703018261,GBLBS,22,37,10,609.00,"6,090.00"
2021-01-07,2021010703018159,GBLBS,53,37,90,609.00,"54,810.00"
2021-01-07,2021010703018054,GBLBS,53,37,90,609.00,"54,810.00"
2021-01-07,2021010703017964,GBLBS,58,37,40,609.00,"24,360.00"
2021-01-07,2021010703017963,GBLBS,58,57,15,608.00,"9,120.00"
2021-01-07,2021010703018068,GFCL,42,22,150,195.00,"29,250.00"
2021-01-07,2021010703018176,GILB,38,42,14,"1,422.00","19,908.00"
2021-01-07,2021010703018393,GMFBS,58,10,100,"1,170.00","117,000.00"
2021-01-07,2021010703018392,GMFBS,28,10,500,"1,171.00","585,500.00"
2021-01-07,2021010703018391,GMFBS,25,10,10,"1,175.00","11,750.00"
2021-01-07,2021010703018390,GMFBS,59,10,50,"1,175.00","58,750.00"
