Date,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2020-12-15,2020121504001603,BBC,33,35,10,"2,800.00","28,000.00"
2020-12-15,2020121504001602,BBC,49,35,10,"2,800.00","28,000.00"
2020-12-15,2020121504001601,BBC,46,35,10,"2,801.00","28,010.00"
2020-12-15,2020121504001600,BBC,50,35,10,"2,801.00","28,010.00"
2020-12-15,2020121504001599,BBC,47,35,20,"2,810.00","56,200.00"
2020-12-15,2020121504001598,BBC,38,35,10,"2,820.00","28,200.00"
2020-12-15,2020121504001145,BBC,3,45,20,"2,831.00","56,620.00"
2020-12-15,2020121504001120,BBC,3,26,10,"2,831.00","28,310.00"
2020-12-15,2020121504001115,BBC,25,26,10,"2,835.00","28,350.00"
2020-12-15,2020121504001259,BBC,45,56,10,"2,825.00","28,250.00"
2020-12-15,2020121504001248,BBC,6,34,35,"2,830.00","99,050.00"
2020-12-15,2020121504001234,BBC,14,34,100,"2,830.00","283,000.00"
2020-12-15,2020121504001233,BBC,14,34,120,"2,831.00","339,720.00"
2020-12-15,2020121504001232,BBC,53,34,35,"2,832.00","99,120.00"
2020-12-15,2020121504001231,BBC,17,34,10,"2,832.00","28,320.00"
2020-12-15,2020121504001490,BBC,35,35,80,"2,825.00","226,000.00"
2020-12-15,2020121504001475,BBC,38,38,10,"2,815.00","28,150.00"
2020-12-15,2020121504001474,BBC,10,38,30,"2,815.00","84,450.00"
2020-12-15,2020121504001457,BBC,28,47,10,"2,825.00","28,250.00"
2020-12-15,2020121504001382,BBC,45,45,20,"2,825.00","56,500.00"
2020-12-15,2020121504001327,BBC,47,50,25,"2,825.00","70,625.00"
2020-12-15,2020121504001565,BBC,14,45,10,"2,820.00","28,200.00"
2020-12-15,2020121504001517,BBC,14,35,10,"2,811.00","28,110.00"
2020-12-15,2020121504001516,BBC,14,35,10,"2,811.00","28,110.00"
2020-12-15,2020121504001515,BBC,21,35,10,"2,813.00","28,130.00"
2020-12-15,2020121504001512,BBC,38,47,15,"2,815.00","42,225.00"
