Date,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2019-08-29,2019082901005553,ADBL,45,6,490,426.00,"208,740.00"
2019-08-29,2019082901005552,ADBL,45,45,10,426.00,"4,260.00"
2019-08-29,2019082901005547,ADBL,13,28,115,425.00,"48,875.00"
2019-08-29,2019082901005546,ADBL,6,28,300,425.00,"127,500.00"
2019-08-29,2019082901005541,ADBL,45,57,10,425.00,"4,250.00"
2019-08-29,2019082901005540,ADBL,34,57,488,425.00,"207,400.00"
2019-08-29,2019082901005474,ADBL,34,40,"1,000",425.00,"425,000.00"
2019-08-29,2019082901005438,ADBL,11,45,30,426.00,"12,780.00"
2019-08-29,2019082901005260,ADBL,34,14,300,425.00,"127,500.00"
2019-08-29,2019082901005216,ADBL,34,25,212,425.00,"90,100.00"
2019-08-29,2019082901005200,ADBL,56,45,70,426.00,"29,820.00"
2019-08-29,2019082901005571,AHPC,28,17,242,100.00,"24,200.00"
2019-08-29,2019082901005364,AHPC,49,7,500,100.00,"50,000.00"
2019-08-29,2019082901005287,AKPL,57,17,10,151.00,"1,510.00"
2019-08-29,2019082901005544,ALBSL,6,38,40,441.00,"17,640.00"
2019-08-29,2019082901005543,ALBSL,6,51,10,440.00,"4,400.00"
2019-08-29,2019082901005465,ALBSL,38,51,30,439.00,"13,170.00"
2019-08-29,2019082901005230,ALICL,25,26,30,326.00,"9,780.00"
2019-08-29,2019082901005584,API,25,56,10,124.00,"1,240.00"
2019-08-29,2019082901005575,API,25,45,490,124.00,"60,760.00"
2019-08-29,2019082901005573,API,56,45,10,124.00,"1,240.00"
2019-08-29,2019082901005303,API,25,45,100,124.00,"12,400.00"
2019-08-29,2019082901005219,API,25,45,50,124.00,"6,200.00"
2019-08-29,2019082901005431,API,25,56,40,123.00,"4,920.00"
2019-08-29,2019082901005396,API,25,56,100,121.00,"12,100.00"
2019-08-29,2019082901005383,API,21,56,200,122.00,"24,400.00"
2019-08-29,2019082901005382,API,7,56,10,122.00,"1,220.00"
2019-08-29,2019082901005381,API,47,56,400,122.00,"48,800.00"
2019-08-29,2019082901005380,API,19,56,150,123.00,"18,450.00"
2019-08-29,2019082901005567,API,56,56,50,123.00,"6,150.00"
2019-08-29,2019082901005524,API,56,25,50,123.00,"6,150.00"
2019-08-29,2019082901005481,API,25,56,150,121.00,"18,150.00"
2019-08-29,2019082901005439,API,45,56,400,121.00,"48,400.00"
2019-08-29,2019082901005234,BARUN,56,17,10,84.00,840.00
2019-08-29,2019082901005499,BBC,38,34,10,"1,442.00","14,420.00"
2019-08-29,2019082901005374,BOKL,38,14,100,253.00,"25,300.00"
2019-08-29,2019082901005334,BPCL,51,44,22,384.00,"8,448.00"
2019-08-29,2019082901005293,BPCL,51,44,22,384.00,"8,448.00"
2019-08-29,2019082901005209,BPCL,51,43,69,384.00,"26,496.00"
2019-08-29,2019082901005617,CBBL,44,4,30,968.00,"29,040.00"
2019-08-29,2019082901005485,CBBL,42,39,37,968.00,"35,816.00"
2019-08-29,2019082901005386,CBBL,42,40,100,968.00,"96,800.00"
2019-08-29,2019082901005352,CBBL,42,39,63,968.00,"60,984.00"
2019-08-29,2019082901005351,CBBL,58,39,300,968.00,"290,400.00"
2019-08-29,2019082901005350,CBBL,53,39,48,969.00,"46,512.00"
2019-08-29,2019082901005660,CBL,56,40,400,148.00,"59,200.00"
2019-08-29,2019082901005659,CBL,56,36,190,148.00,"28,120.00"
2019-08-29,2019082901005658,CBL,56,8,44,148.00,"6,512.00"
2019-08-29,2019082901005631,CBL,43,36,10,148.00,"1,480.00"
2019-08-29,2019082901005630,CBL,43,57,40,147.00,"5,880.00"
2019-08-29,2019082901005550,CBL,43,57,10,147.00,"1,470.00"
2019-08-29,2019082901005580,CCBL,39,45,206,158.00,"32,548.00"
2019-08-29,2019082901005482,CCBL,39,35,751,158.00,"118,658.00"
2019-08-29,2019082901005201,CCBL,58,22,100,159.00,"15,900.00"
2019-08-29,2019082901005469,CFCL,59,45,10,117.00,"1,170.00"
2019-08-29,2019082901005333,CHCL,1,38,176,441.00,"77,616.00"
2019-08-29,2019082901005332,CHCL,41,38,20,442.00,"8,840.00"
2019-08-29,2019082901005199,CIT,35,22,50,"2,350.00","117,500.00"
2019-08-29,2019082901005654,CZBIL,50,32,444,217.00,"96,348.00"
2019-08-29,2019082901005653,CZBIL,13,32,50,217.00,"10,850.00"
2019-08-29,2019082901005652,CZBIL,35,32,100,217.00,"21,700.00"
2019-08-29,2019082901005651,CZBIL,21,32,500,217.00,"108,500.00"
2019-08-29,2019082901005650,CZBIL,58,32,500,217.00,"108,500.00"
2019-08-29,2019082901005341,CZBIL,14,28,150,218.00,"32,700.00"
2019-08-29,2019082901005340,CZBIL,14,50,420,218.00,"91,560.00"
2019-08-29,2019082901005264,CZBIL,57,50,10,218.00,"2,180.00"
2019-08-29,2019082901005576,DDBL,34,20,10,755.00,"7,550.00"
2019-08-29,2019082901005526,DDBL,52,34,30,746.00,"22,380.00"
2019-08-29,2019082901005642,EBL,34,58,10,644.00,"6,440.00"
2019-08-29,2019082901005229,EDBL,49,58,10,278.00,"2,780.00"
2019-08-29,2019082901005626,FMDBL,36,14,50,382.00,"19,100.00"
2019-08-29,2019082901005625,FMDBL,59,14,100,382.00,"38,200.00"
2019-08-29,2019082901005477,FMDBL,45,14,150,383.00,"57,450.00"
2019-08-29,2019082901005476,FMDBL,45,38,100,383.00,"38,300.00"
2019-08-29,2019082901005677,FOWAD,42,32,10,"1,330.00","13,300.00"
2019-08-29,2019082901005645,FOWAD,42,49,15,"1,321.00","19,815.00"
2019-08-29,2019082901005644,FOWAD,54,49,17,"1,322.00","22,474.00"
2019-08-29,2019082901005279,FOWAD,54,38,13,"1,322.00","17,186.00"
2019-08-29,2019082901005278,FOWAD,17,38,10,"1,323.00","13,230.00"
2019-08-29,2019082901005665,GBBL,42,46,50,214.00,"10,700.00"
2019-08-29,2019082901005566,GBBL,56,25,30,213.00,"6,390.00"
2019-08-29,2019082901005545,GBBL,56,25,30,213.00,"6,390.00"
2019-08-29,2019082901005401,GBLBS,17,17,97,347.00,"33,659.00"
2019-08-29,2019082901005400,GBLBS,26,17,50,347.00,"17,350.00"
2019-08-29,2019082901005399,GBLBS,35,17,14,350.00,"4,900.00"
2019-08-29,2019082901005527,GDBL,45,53,283,205.00,"58,015.00"
2019-08-29,2019082901005416,GDBL,38,53,287,205.00,"58,835.00"
2019-08-29,2019082901005388,GDBL,45,53,217,205.00,"44,485.00"
2019-08-29,2019082901005387,GDBL,58,53,283,205.00,"58,015.00"
2019-08-29,2019082901005581,GDBL,49,53,360,205.00,"73,800.00"
2019-08-29,2019082901005531,GDBL,38,53,713,205.00,"146,165.00"
2019-08-29,2019082901005530,GDBL,41,53,30,205.00,"6,150.00"
2019-08-29,2019082901005529,GDBL,25,53,100,205.00,"20,500.00"
2019-08-29,2019082901005528,GDBL,20,53,50,205.00,"10,250.00"
2019-08-29,2019082901005367,GHL,39,28,10,73.00,730.00
2019-08-29,2019082901005217,GHL,59,28,20,74.00,"1,480.00"
2019-08-29,2019082901005284,GILB,36,44,10,750.00,"7,500.00"
2019-08-29,2019082901005437,GLBSL,45,19,10,475.00,"4,750.00"
2019-08-29,2019082901005348,GLBSL,49,38,40,476.00,"19,040.00"
2019-08-29,2019082901005236,GLBSL,49,44,10,476.00,"4,760.00"
2019-08-29,2019082901005503,GLICL,49,25,100,420.00,"42,000.00"
2019-08-29,2019082901005502,GLICL,49,17,58,420.00,"24,360.00"
2019-08-29,2019082901005471,GLICL,34,34,1,410.00,410.00
2019-08-29,2019082901005373,GLICL,26,50,107,418.00,"44,726.00"
2019-08-29,2019082901005358,GLICL,34,50,20,419.00,"8,380.00"
2019-08-29,2019082901005357,GLICL,35,50,21,420.00,"8,820.00"
2019-08-29,2019082901005356,GLICL,22,50,12,420.00,"5,040.00"
2019-08-29,2019082901005248,GMFBS,39,44,10,518.00,"5,180.00"
2019-08-29,2019082901005590,HBL,51,8,40,542.00,"21,680.00"
2019-08-29,2019082901005589,HBL,39,8,100,542.00,"54,200.00"
2019-08-29,2019082901005588,HBL,29,8,20,542.00,"10,840.00"
2019-08-29,2019082901005587,HBL,46,8,90,543.00,"48,870.00"
2019-08-29,2019082901005586,HBL,26,8,200,543.00,"108,600.00"
2019-08-29,2019082901005585,HBL,17,8,50,544.00,"27,200.00"
2019-08-29,2019082901005420,HIDCL,34,39,33,143.00,"4,719.00"
2019-08-29,2019082901005419,HIDCL,34,29,67,143.00,"9,581.00"
2019-08-29,2019082901005505,HURJA,50,34,20,123.00,"2,460.00"
2019-08-29,2019082901005434,HURJA,50,34,20,123.00,"2,460.00"
2019-08-29,2019082901005558,ILBS,57,57,10,455.00,"4,550.00"
2019-08-29,2019082901005282,ILBS,39,58,40,450.00,"18,000.00"
2019-08-29,2019082901005259,ILBS,11,44,10,447.00,"4,470.00"
2019-08-29,2019082901005192,ILBS,11,25,20,447.00,"8,940.00"
2019-08-29,2019082901005191,ILBS,17,25,20,447.00,"8,940.00"
2019-08-29,2019082901005190,ILBS,17,25,60,447.00,"26,820.00"
2019-08-29,2019082901005671,JBBL,49,59,10,162.00,"1,620.00"
2019-08-29,2019082901005643,JBBL,21,59,56,162.00,"9,072.00"
2019-08-29,2019082901005325,JBBL,21,36,194,162.00,"31,428.00"
2019-08-29,2019082901005324,JBBL,49,36,606,162.00,"98,172.00"
2019-08-29,2019082901005283,JBBL,49,44,94,162.00,"15,228.00"
2019-08-29,2019082901005668,JFL,52,43,50,193.00,"9,650.00"
2019-08-29,2019082901005667,JFL,52,25,200,192.00,"38,400.00"
2019-08-29,2019082901005635,JFL,52,25,200,192.00,"38,400.00"
2019-08-29,2019082901005442,JFL,52,25,100,192.00,"19,200.00"
2019-08-29,2019082901005232,JOSHI,33,28,20,66.00,"1,320.00"
2019-08-29,2019082901005570,JSLBB,55,46,29,945.00,"27,405.00"
2019-08-29,2019082901005673,KBL,6,34,300,203.00,"60,900.00"
2019-08-29,2019082901005535,KBL,6,34,100,203.00,"20,300.00"
2019-08-29,2019082901005478,KBL,17,34,300,203.00,"60,900.00"
2019-08-29,2019082901005411,KBL,34,11,309,202.00,"62,418.00"
2019-08-29,2019082901005410,KBL,44,11,500,202.00,"101,000.00"
2019-08-29,2019082901005409,KBL,54,11,"1,000",202.00,"202,000.00"
2019-08-29,2019082901005249,KBL,57,43,10,204.00,"2,040.00"
2019-08-29,2019082901005385,KBL,8,34,100,203.00,"20,300.00"
2019-08-29,2019082901005384,KBL,32,34,74,203.00,"15,022.00"
2019-08-29,2019082901005319,KBL,32,34,126,203.00,"25,578.00"
2019-08-29,2019082901005318,KBL,8,34,100,203.00,"20,300.00"
2019-08-29,2019082901005317,KBL,45,34,500,203.00,"101,500.00"
2019-08-29,2019082901005316,KBL,28,34,274,203.00,"55,622.00"
2019-08-29,2019082901005194,KPCL,1,34,10,82.00,820.00
2019-08-29,2019082901005184,KPCL,1,34,10,82.00,820.00
2019-08-29,2019082901005336,KPCL,1,34,10,82.00,820.00
2019-08-29,2019082901005304,KPCL,1,34,10,82.00,820.00
2019-08-29,2019082901005251,KPCL,1,34,10,82.00,820.00
2019-08-29,2019082901005241,KPCL,1,34,10,82.00,820.00
2019-08-29,2019082901005519,KRBL,46,52,500,104.00,"52,000.00"
2019-08-29,2019082901005518,KRBL,57,52,100,104.00,"10,400.00"
2019-08-29,2019082901005517,KRBL,42,52,20,105.00,"2,100.00"
2019-08-29,2019082901005662,KSBBL,34,4,100,144.00,"14,400.00"
2019-08-29,2019082901005640,KSBBL,34,4,100,144.00,"14,400.00"
2019-08-29,2019082901005620,KSBBL,34,4,100,144.00,"14,400.00"
2019-08-29,2019082901005608,KSBBL,34,32,17,145.00,"2,465.00"
2019-08-29,2019082901005579,KSBBL,34,4,100,144.00,"14,400.00"
2019-08-29,2019082901005569,KSBBL,34,4,200,144.00,"28,800.00"
2019-08-29,2019082901005266,KSBBL,21,4,100,143.00,"14,300.00"
2019-08-29,2019082901005254,KSBBL,21,4,100,143.00,"14,300.00"
2019-08-29,2019082901005240,KSBBL,21,4,100,143.00,"14,300.00"
2019-08-29,2019082901005228,KSBBL,21,4,100,143.00,"14,300.00"
2019-08-29,2019082901005346,KSBBL,6,4,50,143.00,"7,150.00"
2019-08-29,2019082901005335,KSBBL,6,4,100,143.00,"14,300.00"
2019-08-29,2019082901005308,KSBBL,6,4,50,143.00,"7,150.00"
2019-08-29,2019082901005307,KSBBL,1,4,50,143.00,"7,150.00"
2019-08-29,2019082901005294,KSBBL,1,4,50,143.00,"7,150.00"
2019-08-29,2019082901005281,KSBBL,21,4,100,143.00,"14,300.00"
2019-08-29,2019082901005548,KSBBL,34,4,50,144.00,"7,200.00"
2019-08-29,2019082901005521,KSBBL,34,4,100,144.00,"14,400.00"
2019-08-29,2019082901005475,KSBBL,34,4,150,144.00,"21,600.00"
2019-08-29,2019082901005441,KSBBL,6,4,100,143.00,"14,300.00"
2019-08-29,2019082901005432,KSBBL,6,4,150,143.00,"21,450.00"
2019-08-29,2019082901005369,KSBBL,6,4,150,143.00,"21,450.00"
2019-08-29,2019082901005565,LBBL,48,44,265,177.00,"46,905.00"
2019-08-29,2019082901005564,LBBL,59,44,260,177.00,"46,020.00"
2019-08-29,2019082901005227,LBL,32,44,194,212.00,"41,128.00"
2019-08-29,2019082901005226,LBL,38,44,"1,000",212.00,"212,000.00"
2019-08-29,2019082901005225,LBL,34,44,"1,000",212.00,"212,000.00"
2019-08-29,2019082901005224,LBL,38,44,469,212.00,"99,428.00"
2019-08-29,2019082901005672,LGIL,48,48,10,389.00,"3,890.00"
2019-08-29,2019082901005440,LGIL,34,44,190,382.00,"72,580.00"
2019-08-29,2019082901005467,LLBS,57,16,24,739.00,"17,736.00"
2019-08-29,2019082901005415,LLBS,10,33,57,727.00,"41,439.00"
2019-08-29,2019082901005664,MBL,34,29,10,255.00,"2,550.00"
2019-08-29,2019082901005618,MBL,5,58,490,254.00,"124,460.00"
2019-08-29,2019082901005554,MBL,34,58,10,254.00,"2,540.00"
2019-08-29,2019082901005537,MBL,33,44,38,251.00,"9,538.00"
2019-08-29,2019082901005536,MBL,1,44,12,251.00,"3,012.00"
2019-08-29,2019082901005676,MDB,49,57,10,238.00,"2,380.00"
2019-08-29,2019082901005675,MDB,49,45,40,236.00,"9,440.00"
2019-08-29,2019082901005210,MDB,58,49,10,234.00,"2,340.00"
2019-08-29,2019082901005533,MEGA,43,1,10,200.00,"2,000.00"
2019-08-29,2019082901005181,MEGA,33,45,110,200.00,"22,000.00"
2019-08-29,2019082901005180,MEGA,33,6,211,200.00,"42,200.00"
2019-08-29,2019082901005231,MEGA,34,39,111,198.00,"21,978.00"
2019-08-29,2019082901005203,MEGA,39,35,100,199.00,"19,900.00"
2019-08-29,2019082901005202,MEGA,34,35,"2,729",199.00,"543,071.00"
2019-08-29,2019082901005182,MEGA,33,1,257,200.00,"51,400.00"
2019-08-29,2019082901005368,MEGA,44,35,171,199.00,"34,029.00"
2019-08-29,2019082901005522,MERO,45,25,50,564.00,"28,200.00"
2019-08-29,2019082901005443,MERO,45,52,50,564.00,"28,200.00"
2019-08-29,2019082901005331,MERO,25,34,150,564.00,"84,600.00"
2019-08-29,2019082901005265,MERO,44,34,20,564.00,"11,280.00"
2019-08-29,2019082901005183,MERO,6,49,100,563.00,"56,300.00"
2019-08-29,2019082901005418,MFIL,14,6,30,127.00,"3,810.00"
2019-08-29,2019082901005330,MHNL,14,34,40,93.00,"3,720.00"
2019-08-29,2019082901005289,MHNL,14,34,30,93.00,"2,790.00"
2019-08-29,2019082901005269,MHNL,14,34,40,93.00,"3,720.00"
2019-08-29,2019082901005245,MHNL,14,28,30,93.00,"2,790.00"
2019-08-29,2019082901005347,MLBBL,14,17,27,452.00,"12,204.00"
2019-08-29,2019082901005648,MLBL,6,14,72,211.00,"15,192.00"
2019-08-29,2019082901005302,MLBL,16,41,200,212.00,"42,400.00"
2019-08-29,2019082901005452,MNBBL,42,51,18,320.00,"5,760.00"
2019-08-29,2019082901005451,MNBBL,1,51,200,320.00,"64,000.00"
2019-08-29,2019082901005450,MNBBL,48,51,200,320.00,"64,000.00"
2019-08-29,2019082901005449,MNBBL,20,51,60,320.00,"19,200.00"
2019-08-29,2019082901005403,MNBBL,47,21,74,321.00,"23,754.00"
2019-08-29,2019082901005402,MNBBL,19,21,50,321.00,"16,050.00"
2019-08-29,2019082901005448,MNBBL,38,51,200,320.00,"64,000.00"
2019-08-29,2019082901005447,MNBBL,35,51,99,320.00,"31,680.00"
2019-08-29,2019082901005446,MNBBL,14,51,300,320.00,"96,000.00"
2019-08-29,2019082901005445,MNBBL,51,51,148,320.00,"47,360.00"
2019-08-29,2019082901005444,MNBBL,59,51,175,321.00,"56,175.00"
2019-08-29,2019082901005423,MNBBL,59,21,125,321.00,"40,125.00"
2019-08-29,2019082901005461,MSLB,34,34,1,947.00,947.00
2019-08-29,2019082901005393,MSLB,48,51,10,966.00,"9,660.00"
2019-08-29,2019082901005510,NABIL,22,13,60,770.00,"46,200.00"
2019-08-29,2019082901005473,NABIL,34,55,985,769.00,"757,465.00"
2019-08-29,2019082901005353,NABIL,14,13,25,771.00,"19,275.00"
2019-08-29,2019082901005292,NABIL,49,13,50,770.00,"38,500.00"
2019-08-29,2019082901005291,NABIL,41,13,150,770.00,"115,500.00"
2019-08-29,2019082901005290,NABIL,41,13,68,770.00,"52,360.00"
2019-08-29,2019082901005186,NADEP,45,26,70,471.00,"32,970.00"
2019-08-29,2019082901005414,NADEP,38,35,200,478.00,"95,600.00"
