Date,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2020-02-17,2020021701024561,ADBL,58,8,20,396.00,"7,920.00"
2020-02-17,2020021701024464,ADBL,14,8,200,396.00,"79,200.00"
2020-02-17,2020021701024434,ADBL,14,45,100,394.00,"39,400.00"
2020-02-17,2020021701024415,ADBL,14,35,18,394.00,"7,092.00"
2020-02-17,2020021701024414,ADBL,14,8,"1,000",395.00,"395,000.00"
2020-02-17,2020021701024413,ADBL,14,45,110,395.00,"43,450.00"
2020-02-17,2020021701024754,AHPC,17,13,156,101.00,"15,756.00"
2020-02-17,2020021701024753,AHPC,17,57,"1,000",101.00,"101,000.00"
2020-02-17,2020021701024752,AHPC,17,55,500,101.00,"50,500.00"
2020-02-17,2020021701024751,AHPC,17,49,200,101.00,"20,200.00"
2020-02-17,2020021701024750,AHPC,17,41,"1,309",101.00,"132,209.00"
2020-02-17,2020021701024749,AHPC,17,37,"1,186",101.00,"119,786.00"
2020-02-17,2020021701024741,AHPC,46,37,50,101.00,"5,050.00"
2020-02-17,2020021701024638,AHPC,17,13,"1,976",100.00,"197,600.00"
2020-02-17,2020021701024630,AKPL,52,56,413,139.00,"57,407.00"
2020-02-17,2020021701024629,AKPL,52,29,87,139.00,"12,093.00"
2020-02-17,2020021701024504,AKPL,42,29,413,139.00,"57,407.00"
2020-02-17,2020021701024503,AKPL,42,26,564,139.00,"78,396.00"
2020-02-17,2020021701024502,AKPL,42,41,10,139.00,"1,390.00"
2020-02-17,2020021701024501,AKPL,42,29,13,139.00,"1,807.00"
2020-02-17,2020021701024788,ALBSL,49,16,10,768.00,"7,680.00"
2020-02-17,2020021701024656,ALBSL,29,43,289,765.00,"221,085.00"
2020-02-17,2020021701024655,ALBSL,49,43,11,768.00,"8,448.00"
2020-02-17,2020021701024497,ALBSL,48,39,150,771.00,"115,650.00"
2020-02-17,2020021701024354,ALBSL,3,48,20,766.00,"15,320.00"
2020-02-17,2020021701024353,ALBSL,13,48,73,766.00,"55,918.00"
2020-02-17,2020021701024781,ALICL,41,38,200,640.00,"128,000.00"
2020-02-17,2020021701024780,ALICL,17,38,189,640.00,"120,960.00"
2020-02-17,2020021701024761,ALICL,17,34,14,640.00,"8,960.00"
2020-02-17,2020021701024760,ALICL,52,34,86,641.00,"55,126.00"
2020-02-17,2020021701024667,ALICL,52,32,214,641.00,"137,174.00"
2020-02-17,2020021701024654,ALICL,57,5,30,644.00,"19,320.00"
2020-02-17,2020021701024537,ALICL,36,34,250,640.00,"160,000.00"
2020-02-17,2020021701024418,ALICL,28,38,80,640.00,"51,200.00"
2020-02-17,2020021701024417,ALICL,45,38,20,640.00,"12,800.00"
2020-02-17,2020021701024376,ALICL,48,5,220,644.00,"141,680.00"
2020-02-17,2020021701024375,ALICL,48,37,180,641.00,"115,380.00"
2020-02-17,2020021701024338,ALICL,45,46,100,640.00,"64,000.00"
2020-02-17,2020021701024573,ALICL,17,45,97,640.00,"62,080.00"
2020-02-17,2020021701024572,ALICL,57,45,100,640.00,"64,000.00"
2020-02-17,2020021701024571,ALICL,49,45,200,640.00,"128,000.00"
2020-02-17,2020021701024570,ALICL,16,45,50,640.00,"32,000.00"
2020-02-17,2020021701024569,ALICL,28,45,70,640.00,"44,800.00"
2020-02-17,2020021701024538,ALICL,28,34,150,640.00,"96,000.00"
2020-02-17,2020021701024779,API,58,37,194,141.00,"27,354.00"
