Date,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2019-05-05,2019050501008159,ADBL,14,11,130,379.00,"49,270.00"
2019-05-05,2019050501008123,ADBL,14,50,50,379.00,"18,950.00"
2019-05-05,2019050501008122,ADBL,50,50,150,379.00,"56,850.00"
2019-05-05,2019050501008076,ADBL,50,14,850,379.00,"322,150.00"
2019-05-05,2019050501008075,ADBL,34,14,"2,150",379.00,"814,850.00"
2019-05-05,2019050501008064,ADBL,34,6,50,379.00,"18,950.00"
2019-05-05,2019050501008017,ADBL,33,38,126,380.00,"47,880.00"
2019-05-05,2019050501008016,ADBL,33,52,89,380.00,"33,820.00"
2019-05-05,2019050501007945,ADBL,34,26,800,379.00,"303,200.00"
2019-05-05,2019050501007876,ADBL,19,26,200,379.00,"75,800.00"
2019-05-05,2019050501007900,AKJCL,25,34,10,78.00,780.00
2019-05-05,2019050501007890,AKPL,21,39,20,178.00,"3,560.00"
2019-05-05,2019050501008303,ALBSL,57,57,10,464.00,"4,640.00"
2019-05-05,2019050501007990,ALBSL,57,39,10,464.00,"4,640.00"
2019-05-05,2019050501007953,ALBSL,57,39,10,464.00,"4,640.00"
2019-05-05,2019050501007943,ALBSL,17,39,20,465.00,"9,300.00"
2019-05-05,2019050501007932,ALBSL,57,39,10,464.00,"4,640.00"
2019-05-05,2019050501007913,ALBSL,57,28,100,464.00,"46,400.00"
2019-05-05,2019050501007907,ALBSL,57,39,10,464.00,"4,640.00"
2019-05-05,2019050501007898,ALBSL,57,39,10,464.00,"4,640.00"
2019-05-05,2019050501007878,ALBSL,57,39,10,464.00,"4,640.00"
2019-05-05,2019050501008096,ALICL,8,43,100,435.00,"43,500.00"
2019-05-05,2019050501008095,ALICL,8,36,100,435.00,"43,500.00"
2019-05-05,2019050501007936,ALICL,42,36,100,435.00,"43,500.00"
2019-05-05,2019050501008172,API,25,33,19,138.00,"2,622.00"
2019-05-05,2019050501008009,API,25,45,340,137.00,"46,580.00"
2019-05-05,2019050501008008,API,25,52,11,137.00,"1,507.00"
2019-05-05,2019050501007985,API,59,25,"2,000",135.00,"270,000.00"
2019-05-05,2019050501007984,API,41,25,10,135.00,"1,350.00"
2019-05-05,2019050501007983,API,36,25,20,135.00,"2,700.00"
2019-05-05,2019050501007982,API,11,25,506,135.00,"68,310.00"
2019-05-05,2019050501008166,BOKL,17,14,30,275.00,"8,250.00"
2019-05-05,2019050501008165,BOKL,53,14,23,275.00,"6,325.00"
2019-05-05,2019050501008084,BOKL,53,38,77,275.00,"21,175.00"
2019-05-05,2019050501008083,BOKL,19,38,123,275.00,"33,825.00"
2019-05-05,2019050501007830,BOKL,19,38,377,275.00,"103,675.00"
2019-05-05,2019050501007829,BOKL,22,38,500,275.00,"137,500.00"
2019-05-05,2019050501007828,BOKL,41,38,500,275.00,"137,500.00"
2019-05-05,2019050501007827,BOKL,37,38,123,275.00,"33,825.00"
2019-05-05,2019050501007989,BPCL,21,6,11,372.00,"4,092.00"
2019-05-05,2019050501008304,CBBL,49,43,10,958.00,"9,580.00"
2019-05-05,2019050501008078,CBBL,5,50,118,951.00,"112,218.00"
2019-05-05,2019050501007857,CBBL,37,36,467,950.00,"443,650.00"
2019-05-05,2019050501007856,CBBL,37,36,100,950.00,"95,000.00"
2019-05-05,2019050501007855,CBBL,16,36,33,952.00,"31,416.00"
2019-05-05,2019050501007850,CBBL,39,50,40,954.00,"38,160.00"
2019-05-05,2019050501007832,CBBL,17,50,642,954.00,"612,468.00"
2019-05-05,2019050501008291,CBL,57,52,400,152.00,"60,800.00"
2019-05-05,2019050501008248,CBL,36,52,200,152.00,"30,400.00"
2019-05-05,2019050501008177,CBL,48,47,500,152.00,"76,000.00"
2019-05-05,2019050501007987,CBL,48,47,500,152.00,"76,000.00"
2019-05-05,2019050501008267,CCBL,45,42,"1,856",170.00,"315,520.00"
2019-05-05,2019050501008266,CCBL,48,42,197,170.00,"33,490.00"
2019-05-05,2019050501008265,CCBL,41,42,"1,147",171.00,"196,137.00"
2019-05-05,2019050501008201,CCBL,41,37,853,171.00,"145,863.00"
2019-05-05,2019050501008200,CCBL,54,37,147,171.00,"25,137.00"
2019-05-05,2019050501008161,CCBL,54,14,53,171.00,"9,063.00"
2019-05-05,2019050501007838,CCBL,37,29,217,170.00,"36,890.00"
2019-05-05,2019050501007837,CCBL,55,29,50,170.00,"8,500.00"
2019-05-05,2019050501007836,CCBL,45,29,200,170.00,"34,000.00"
2019-05-05,2019050501007835,CCBL,16,29,100,170.00,"17,000.00"
2019-05-05,2019050501007834,CCBL,37,29,433,170.00,"73,610.00"
2019-05-05,2019050501008127,CCBL,48,6,303,170.00,"51,510.00"
2019-05-05,2019050501008126,CCBL,46,6,155,170.00,"26,350.00"
2019-05-05,2019050501008040,CCBL,46,35,138,170.00,"23,460.00"
2019-05-05,2019050501007998,CCBL,46,52,207,170.00,"35,190.00"
2019-05-05,2019050501007997,CCBL,37,52,783,170.00,"133,110.00"
2019-05-05,2019050501007847,CCBL,11,52,10,171.00,"1,710.00"
2019-05-05,2019050501008269,CHCL,4,10,10,533.00,"5,330.00"
2019-05-05,2019050501008246,CHCL,52,25,150,532.00,"79,800.00"
2019-05-05,2019050501007916,CHCL,42,16,"1,000",534.00,"534,000.00"
2019-05-05,2019050501007874,CHCL,14,35,50,531.00,"26,550.00"
2019-05-05,2019050501007873,CHCL,13,35,90,531.00,"47,790.00"
2019-05-05,2019050501008295,CZBIL,50,48,169,221.00,"37,349.00"
2019-05-05,2019050501008104,CZBIL,50,6,240,221.00,"53,040.00"
2019-05-05,2019050501007826,CZBIL,50,38,27,221.00,"5,967.00"
2019-05-05,2019050501007825,CZBIL,1,38,192,221.00,"42,432.00"
2019-05-05,2019050501007824,CZBIL,51,38,100,221.00,"22,100.00"
2019-05-05,2019050501007823,CZBIL,48,38,250,221.00,"55,250.00"
2019-05-05,2019050501007822,CZBIL,1,38,300,221.00,"66,300.00"
2019-05-05,2019050501007821,CZBIL,46,38,131,221.00,"28,951.00"
2019-05-05,2019050501008307,DDBL,20,42,170,711.00,"120,870.00"
2019-05-05,2019050501008306,DDBL,32,42,50,712.00,"35,600.00"
2019-05-05,2019050501008237,DDBL,33,45,150,712.00,"106,800.00"
2019-05-05,2019050501008024,DDBL,33,28,45,712.00,"32,040.00"
2019-05-05,2019050501008023,DDBL,51,28,50,713.00,"35,650.00"
2019-05-05,2019050501008022,DDBL,33,28,63,715.00,"45,045.00"
2019-05-05,2019050501007970,DDBL,33,13,87,715.00,"62,205.00"
2019-05-05,2019050501007969,DDBL,16,13,21,716.00,"15,036.00"
2019-05-05,2019050501008015,EBL,58,6,113,646.00,"72,998.00"
2019-05-05,2019050501007918,EBL,58,55,115,647.00,"74,405.00"
2019-05-05,2019050501007866,EBL,26,55,71,647.00,"45,937.00"
2019-05-05,2019050501007820,EBL,26,55,29,647.00,"18,763.00"
2019-05-05,2019050501008128,EBL,14,16,120,647.00,"77,640.00"
2019-05-05,2019050501008093,EBL,14,44,127,646.00,"82,042.00"
2019-05-05,2019050501008092,EBL,58,44,73,646.00,"47,158.00"
2019-05-05,2019050501008175,EBL,18,16,50,647.00,"32,350.00"
2019-05-05,2019050501008125,EIC,44,50,10,441.00,"4,410.00"
2019-05-05,2019050501008055,EIC,44,25,175,441.00,"77,175.00"
2019-05-05,2019050501008038,EIC,44,56,100,441.00,"44,100.00"
2019-05-05,2019050501008031,EIC,44,1,98,441.00,"43,218.00"
2019-05-05,2019050501008030,EIC,40,1,80,441.00,"35,280.00"
2019-05-05,2019050501008029,EIC,48,1,22,441.00,"9,702.00"
2019-05-05,2019050501008020,EIC,48,34,82,441.00,"36,162.00"
2019-05-05,2019050501007854,EIC,48,46,96,441.00,"42,336.00"
2019-05-05,2019050501008069,FMDBL,5,45,173,417.00,"72,141.00"
2019-05-05,2019050501008235,FOWAD,55,37,65,"1,535.00","99,775.00"
2019-05-05,2019050501008234,FOWAD,41,37,20,"1,537.00","30,740.00"
2019-05-05,2019050501008233,FOWAD,51,37,50,"1,540.00","77,000.00"
2019-05-05,2019050501007897,GBBL,32,46,637,215.00,"136,955.00"
2019-05-05,2019050501007896,GBBL,57,46,363,215.00,"78,045.00"
2019-05-05,2019050501007887,GBBL,57,47,137,215.00,"29,455.00"
2019-05-05,2019050501007886,GBBL,39,47,363,215.00,"78,045.00"
2019-05-05,2019050501008160,GBIME,32,6,335,310.00,"103,850.00"
2019-05-05,2019050501008132,GBIME,32,34,17,310.00,"5,270.00"
2019-05-05,2019050501008131,GBIME,44,34,29,310.00,"8,990.00"
2019-05-05,2019050501008108,GBIME,14,25,200,311.00,"62,200.00"
2019-05-05,2019050501008107,GBIME,32,25,781,311.00,"242,891.00"
2019-05-05,2019050501008007,GBIME,32,50,200,311.00,"62,200.00"
2019-05-05,2019050501007939,GBIME,38,38,60,312.00,"18,720.00"
2019-05-05,2019050501007944,GBLBS,7,50,200,359.00,"71,800.00"
2019-05-05,2019050501007923,GBLBS,7,50,100,359.00,"35,900.00"
2019-05-05,2019050501007922,GBLBS,7,5,300,359.00,"107,700.00"
2019-05-05,2019050501007921,GBLBS,7,36,200,358.00,"71,600.00"
2019-05-05,2019050501007920,GBLBS,7,39,150,358.00,"53,700.00"
2019-05-05,2019050501007919,GBLBS,7,45,85,358.00,"30,430.00"
2019-05-05,2019050501008274,GDBL,25,34,20,211.00,"4,220.00"
2019-05-05,2019050501008245,GDBL,37,35,38,210.00,"7,980.00"
2019-05-05,2019050501008244,GDBL,37,45,100,210.00,"21,000.00"
2019-05-05,2019050501008243,GDBL,37,29,100,210.00,"21,000.00"
2019-05-05,2019050501008242,GDBL,37,6,50,210.00,"10,500.00"
2019-05-05,2019050501008241,GDBL,37,1,100,210.00,"21,000.00"
2019-05-05,2019050501008240,GDBL,37,7,"1,000",210.00,"210,000.00"
2019-05-05,2019050501007853,GLICL,58,43,100,555.00,"55,500.00"
2019-05-05,2019050501007859,HBL,25,45,10,588.00,"5,880.00"
2019-05-05,2019050501008230,HDL,58,38,325,"1,454.00","472,550.00"
2019-05-05,2019050501008164,HGI,28,22,10,394.00,"3,940.00"
2019-05-05,2019050501007980,HGI,7,35,170,391.00,"66,470.00"
2019-05-05,2019050501007979,HGI,34,35,50,392.00,"19,600.00"
2019-05-05,2019050501007978,HGI,41,35,50,393.00,"19,650.00"
2019-05-05,2019050501007977,HGI,52,35,30,394.00,"11,820.00"
2019-05-05,2019050501007992,HIDCL,14,16,14,140.00,"1,960.00"
2019-05-05,2019050501007991,HIDCL,10,16,35,140.00,"4,900.00"
2019-05-05,2019050501007864,HIDCL,10,16,365,140.00,"51,100.00"
2019-05-05,2019050501007863,HIDCL,25,16,135,140.00,"18,900.00"
2019-05-05,2019050501007931,HPPL,42,6,20,183.00,"3,660.00"
2019-05-05,2019050501007930,HPPL,42,50,10,183.00,"1,830.00"
2019-05-05,2019050501007929,HPPL,42,50,20,183.00,"3,660.00"
2019-05-05,2019050501007928,HPPL,42,7,20,183.00,"3,660.00"
2019-05-05,2019050501007927,HPPL,42,7,10,182.00,"1,820.00"
2019-05-05,2019050501008300,IGI,7,32,11,426.00,"4,686.00"
2019-05-05,2019050501008270,IGI,7,32,199,420.00,"83,580.00"
2019-05-05,2019050501008072,JBNL,29,48,300,199.00,"59,700.00"
2019-05-05,2019050501008053,JBNL,42,57,200,200.00,"40,000.00"
2019-05-05,2019050501008052,JBNL,42,43,100,200.00,"20,000.00"
2019-05-05,2019050501008051,JBNL,42,50,500,200.00,"100,000.00"
2019-05-05,2019050501008050,JBNL,42,14,200,200.00,"40,000.00"
2019-05-05,2019050501008049,JBNL,42,44,221,200.00,"44,200.00"
2019-05-05,2019050501008042,JBNL,42,58,"2,000",200.00,"400,000.00"
2019-05-05,2019050501008041,JBNL,42,58,"1,161",200.00,"232,200.00"
2019-05-05,2019050501008025,JBNL,29,34,300,199.00,"59,700.00"
2019-05-05,2019050501008006,JBNL,29,42,"1,000",199.00,"199,000.00"
2019-05-05,2019050501007908,JBNL,42,1,500,199.00,"99,500.00"
2019-05-05,2019050501008048,JBNL,42,22,500,200.00,"100,000.00"
2019-05-05,2019050501008047,JBNL,42,11,58,200.00,"11,600.00"
2019-05-05,2019050501008046,JBNL,42,28,"1,590",200.00,"318,000.00"
2019-05-05,2019050501008045,JBNL,42,45,100,200.00,"20,000.00"
2019-05-05,2019050501008044,JBNL,42,53,"1,000",200.00,"200,000.00"
2019-05-05,2019050501008043,JBNL,42,58,"1,000",200.00,"200,000.00"
2019-05-05,2019050501008063,JFL,28,49,122,172.00,"20,984.00"
2019-05-05,2019050501008276,KBBL,16,51,190,223.00,"42,370.00"
2019-05-05,2019050501008275,KBBL,45,51,10,223.00,"2,230.00"
2019-05-05,2019050501007963,KBL,50,1,100,221.00,"22,100.00"
2019-05-05,2019050501007905,KBL,50,20,300,221.00,"66,300.00"
2019-05-05,2019050501007844,KBL,50,7,600,221.00,"132,600.00"
2019-05-05,2019050501007843,KBL,41,7,100,221.00,"22,100.00"
2019-05-05,2019050501007875,KMFL,41,19,25,801.00,"20,025.00"
2019-05-05,2019050501008204,KNBL,28,37,34,126.00,"4,284.00"
2019-05-05,2019050501008297,KPCL,59,44,10,92.00,920.00
2019-05-05,2019050501008263,KPCL,59,44,10,92.00,920.00
2019-05-05,2019050501008114,KPCL,59,44,10,92.00,920.00
2019-05-05,2019050501007926,KPCL,59,34,10,92.00,920.00
2019-05-05,2019050501007846,KSBBL,42,33,100,147.00,"14,700.00"
2019-05-05,2019050501008284,LBBL,34,54,50,194.00,"9,700.00"
2019-05-05,2019050501007840,LBBL,4,1,200,192.00,"38,400.00"
2019-05-05,2019050501008294,LBL,52,38,50,223.00,"11,150.00"
2019-05-05,2019050501008262,LBL,52,36,941,223.00,"209,843.00"
2019-05-05,2019050501008261,LBL,21,36,59,223.00,"13,157.00"
2019-05-05,2019050501008239,LBL,21,13,150,223.00,"33,450.00"
2019-05-05,2019050501008098,LBL,48,44,500,224.00,"112,000.00"
2019-05-05,2019050501007999,LBL,21,16,570,223.00,"127,110.00"
2019-05-05,2019050501007938,LEMF,19,8,"5,000",8.07,"40,350.00"
2019-05-05,2019050501007937,LEMF,26,8,"6,000",8.08,"48,480.00"
2019-05-05,2019050501008158,LGIL,7,52,400,514.00,"205,600.00"
2019-05-05,2019050501008157,LGIL,4,52,100,514.00,"51,400.00"
2019-05-05,2019050501008156,LGIL,57,52,500,515.00,"257,500.00"
2019-05-05,2019050501007996,LGIL,42,59,44,518.00,"22,792.00"
2019-05-05,2019050501007877,LGIL,42,51,820,515.00,"422,300.00"
2019-05-05,2019050501008003,LICN,14,14,100,"1,855.00","185,500.00"
2019-05-05,2019050501008176,MBL,36,50,450,262.00,"117,900.00"
2019-05-05,2019050501008070,MBL,48,34,200,263.00,"52,600.00"
2019-05-05,2019050501008002,MBL,42,34,500,262.00,"131,000.00"
2019-05-05,2019050501007881,MBL,38,42,"1,500",262.00,"393,000.00"
2019-05-05,2019050501007842,MBL,38,47,500,262.00,"131,000.00"
2019-05-05,2019050501008217,MEGA,25,47,500,182.00,"91,000.00"
2019-05-05,2019050501008089,MLBL,48,59,300,188.00,"56,400.00"
2019-05-05,2019050501008271,MNBBL,49,42,10,388.00,"3,880.00"
2019-05-05,2019050501008229,MNBBL,52,57,50,387.00,"19,350.00"
2019-05-05,2019050501008216,MNBBL,50,14,290,386.00,"111,940.00"
2019-05-05,2019050501008215,MNBBL,6,14,150,386.00,"57,900.00"
2019-05-05,2019050501008214,MNBBL,6,14,60,386.00,"23,160.00"
2019-05-05,2019050501008162,MNBBL,6,28,40,386.00,"15,440.00"
2019-05-05,2019050501008258,NABIL,13,19,30,835.00,"25,050.00"
2019-05-05,2019050501008257,NABIL,42,19,60,835.00,"50,100.00"
2019-05-05,2019050501008260,NABILP,34,6,20,815.00,"16,300.00"
2019-05-05,2019050501008259,NABILP,32,6,480,815.00,"391,200.00"
2019-05-05,2019050501008256,NABILP,32,6,20,815.00,"16,300.00"
2019-05-05,2019050501008255,NABILP,29,6,100,815.00,"81,500.00"
2019-05-05,2019050501008247,NABILP,49,38,50,817.00,"40,850.00"
2019-05-05,2019050501008208,NABILP,29,6,400,815.00,"326,000.00"
2019-05-05,2019050501008056,NABILP,25,50,50,816.00,"40,800.00"
2019-05-05,2019050501007869,NABILP,20,43,50,818.00,"40,900.00"
2019-05-05,2019050501008121,NABILP,25,6,50,816.00,"40,800.00"
2019-05-05,2019050501008120,NABILP,25,6,450,816.00,"367,200.00"
2019-05-05,2019050501008207,NABILP,59,6,100,815.00,"81,500.00"
2019-05-05,2019050501008153,NABILP,50,6,50,815.00,"40,750.00"
2019-05-05,2019050501008152,NABILP,48,6,100,816.00,"81,600.00"
2019-05-05,2019050501008151,NABILP,32,6,100,816.00,"81,600.00"
2019-05-05,2019050501008150,NABILP,25,6,250,816.00,"204,000.00"
2019-05-05,2019050501008062,NADEP,49,1,10,505.00,"5,050.00"
2019-05-05,2019050501008302,NBB,28,6,662,225.00,"148,950.00"
2019-05-05,2019050501008301,NBB,50,6,165,225.00,"37,125.00"
2019-05-05,2019050501007849,NBB,11,51,235,226.00,"53,110.00"
2019-05-05,2019050501008309,NBL,4,52,10,310.00,"3,100.00"
2019-05-05,2019050501008250,NBL,57,7,500,310.00,"155,000.00"
2019-05-05,2019050501008141,NBL,57,16,500,310.00,"155,000.00"
2019-05-05,2019050501008112,NBL,45,19,450,309.00,"139,050.00"
2019-05-05,2019050501008111,NBL,37,19,50,309.00,"15,450.00"
2019-05-05,2019050501008088,NBL,19,42,500,310.00,"155,000.00"
2019-05-05,2019050501007903,NBL,17,25,200,311.00,"62,200.00"
2019-05-05,2019050501008087,NBL,29,42,250,310.00,"77,500.00"
2019-05-05,2019050501008086,NBL,14,42,345,310.00,"106,950.00"
2019-05-05,2019050501007911,NBL,14,5,655,310.00,"203,050.00"
2019-05-05,2019050501007910,NBL,8,5,500,310.00,"155,000.00"
2019-05-05,2019050501007909,NBL,13,5,500,310.00,"155,000.00"
2019-05-05,2019050501007904,NBL,17,33,200,311.00,"62,200.00"
2019-05-05,2019050501008293,NCCB,55,6,483,232.00,"112,056.00"
2019-05-05,2019050501008292,NCCB,34,6,631,233.00,"147,023.00"
2019-05-05,2019050501008277,NCCB,25,1,260,234.00,"60,840.00"
2019-05-05,2019050501008273,NCCB,25,42,40,234.00,"9,360.00"
2019-05-05,2019050501008149,NCCB,25,54,100,234.00,"23,400.00"
2019-05-05,2019050501008148,NCCB,34,19,200,233.00,"46,600.00"
2019-05-05,2019050501008134,NCCB,34,7,500,233.00,"116,500.00"
2019-05-05,2019050501008100,NCCB,34,42,119,233.00,"27,727.00"
2019-05-05,2019050501008074,NCCB,34,54,"4,900",234.00,"1,146,600.00"
2019-05-05,2019050501008073,NCCB,34,34,100,234.00,"23,400.00"
2019-05-05,2019050501008071,NCCB,42,53,50,234.00,"11,700.00"
2019-05-05,2019050501007974,NCCB,34,33,500,233.00,"116,500.00"
2019-05-05,2019050501008202,NHPC,56,5,300,69.00,"20,700.00"
2019-05-05,2019050501008110,NHPC,56,45,"1,000",69.00,"69,000.00"
2019-05-05,2019050501007871,NHPC,21,5,200,70.00,"14,000.00"
2019-05-05,2019050501007870,NHPC,17,5,90,70.00,"6,300.00"
2019-05-05,2019050501008254,NIB,59,52,32,556.00,"17,792.00"
2019-05-05,2019050501008203,NIB,57,25,500,555.00,"277,500.00"
2019-05-05,2019050501008142,NIB,57,38,25,555.00,"13,875.00"
2019-05-05,2019050501007993,NIB,57,50,50,555.00,"27,750.00"
2019-05-05,2019050501007852,NIB,57,33,300,555.00,"166,500.00"
2019-05-05,2019050501007848,NIB,17,52,300,556.00,"166,800.00"
2019-05-05,2019050501007839,NIB,57,19,154,555.00,"85,470.00"
2019-05-05,2019050501008228,NICA,22,36,25,483.00,"12,075.00"
2019-05-05,2019050501008227,NICA,8,36,106,483.00,"51,198.00"
2019-05-05,2019050501008226,NICA,22,36,20,483.00,"9,660.00"
2019-05-05,2019050501008225,NICA,55,36,80,483.00,"38,640.00"
2019-05-05,2019050501008109,NICA,28,36,100,484.00,"48,400.00"
2019-05-05,2019050501007935,NICA,55,56,80,483.00,"38,640.00"
2019-05-05,2019050501007901,NICA,55,58,400,483.00,"193,200.00"
2019-05-05,2019050501007865,NICA,55,58,302,483.00,"145,866.00"
2019-05-05,2019050501007845,NICA,55,41,100,483.00,"48,300.00"
2019-05-05,2019050501008082,NICL,21,57,15,398.00,"5,970.00"
2019-05-05,2019050501008011,NICL,21,16,250,396.00,"99,000.00"
2019-05-05,2019050501008010,NICL,45,16,50,396.00,"19,800.00"
2019-05-05,2019050501008280,NIL,21,38,40,520.00,"20,800.00"
2019-05-05,2019050501008279,NIL,35,38,50,520.00,"26,000.00"
2019-05-05,2019050501008278,NIL,35,38,200,520.00,"104,000.00"
2019-05-05,2019050501008238,NIL,48,28,85,524.00,"44,540.00"
2019-05-05,2019050501008081,NIL,40,38,500,520.00,"260,000.00"
2019-05-05,2019050501008080,NIL,54,38,50,520.00,"26,000.00"
2019-05-05,2019050501007973,NIL,22,38,600,520.00,"312,000.00"
2019-05-05,2019050501007972,NIL,43,38,100,520.00,"52,000.00"
2019-05-05,2019050501007971,NIL,43,38,200,520.00,"104,000.00"
2019-05-05,2019050501007893,NIL,17,45,500,525.00,"262,500.00"
2019-05-05,2019050501007872,NIL,48,1,100,519.00,"51,900.00"
2019-05-05,2019050501008147,NLBBL,32,52,50,521.00,"26,050.00"
2019-05-05,2019050501008130,NLBBL,21,22,100,524.00,"52,400.00"
2019-05-05,2019050501008129,NLBBL,21,45,20,522.00,"10,440.00"
2019-05-05,2019050501008106,NLBBL,32,6,114,521.00,"59,394.00"
2019-05-05,2019050501008099,NLBBL,32,6,19,521.00,"9,899.00"
2019-05-05,2019050501007942,NLBBL,32,34,25,521.00,"13,025.00"
2019-05-05,2019050501007941,NLBBL,16,34,55,521.00,"28,655.00"
2019-05-05,2019050501007816,NLBBL,16,21,81,521.00,"42,201.00"
2019-05-05,2019050501008190,NLG,6,34,15,882.00,"13,230.00"
2019-05-05,2019050501008189,NLG,6,19,45,882.00,"39,690.00"
2019-05-05,2019050501008037,NLG,4,14,85,876.00,"74,460.00"
2019-05-05,2019050501008036,NLG,21,14,20,876.00,"17,520.00"
2019-05-05,2019050501008035,NLG,55,14,20,876.00,"17,520.00"
2019-05-05,2019050501008014,NLG,42,19,55,882.00,"48,510.00"
