Date,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2019-02-13,2019021301004738,ADBL,55,42,173,329.00,"56,917.00"
2019-02-13,2019021301004737,ADBL,14,42,67,329.00,"22,043.00"
2019-02-13,2019021301004684,ADBL,14,14,144,329.00,"47,376.00"
2019-02-13,2019021301004482,ADBL,14,6,289,329.00,"95,081.00"
2019-02-13,2019021301004481,ADBL,1,6,100,329.00,"32,900.00"
2019-02-13,2019021301004767,AKPL,56,47,13,169.00,"2,197.00"
2019-02-13,2019021301004795,AMFI,16,58,200,700.00,"140,000.00"
2019-02-13,2019021301004794,AMFI,1,58,25,701.00,"17,525.00"
2019-02-13,2019021301004793,AMFI,17,58,50,702.00,"35,100.00"
2019-02-13,2019021301004819,API,26,58,500,132.00,"66,000.00"
2019-02-13,2019021301004681,BARUN,25,10,50,95.00,"4,750.00"
2019-02-13,2019021301004624,BARUN,39,10,"1,000",95.00,"95,000.00"
2019-02-13,2019021301004623,BARUN,49,10,200,95.00,"19,000.00"
2019-02-13,2019021301004622,BARUN,19,10,100,95.00,"9,500.00"
2019-02-13,2019021301004621,BARUN,20,10,10,96.00,960.00
2019-02-13,2019021301004690,BHBL,46,4,100,140.00,"14,000.00"
2019-02-13,2019021301004689,BHBL,1,4,20,140.00,"2,800.00"
2019-02-13,2019021301004860,BOKL,7,52,50,236.00,"11,800.00"
2019-02-13,2019021301004813,BOKL,57,45,38,234.00,"8,892.00"
2019-02-13,2019021301004812,BOKL,45,45,462,234.00,"108,108.00"
2019-02-13,2019021301004708,BOKL,45,51,100,234.00,"23,400.00"
2019-02-13,2019021301004579,BOKL,26,1,215,235.00,"50,525.00"
2019-02-13,2019021301004473,BOKL,6,1,250,235.00,"58,750.00"
2019-02-13,2019021301004878,BPCL,6,34,30,349.00,"10,470.00"
2019-02-13,2019021301004877,BPCL,57,34,100,349.00,"34,900.00"
2019-02-13,2019021301004837,BPCL,16,28,500,350.00,"175,000.00"
2019-02-13,2019021301004836,BPCL,29,28,50,350.00,"17,500.00"
2019-02-13,2019021301004835,BPCL,39,28,430,350.00,"150,500.00"
2019-02-13,2019021301004626,BPCL,39,48,10,350.00,"3,500.00"
2019-02-13,2019021301004625,BPCL,11,48,10,351.00,"3,510.00"
2019-02-13,2019021301004494,CBBL,47,43,20,874.00,"17,480.00"
2019-02-13,2019021301004713,CBBL,45,21,20,871.00,"17,420.00"
2019-02-13,2019021301004498,CBBL,47,37,470,878.00,"412,660.00"
2019-02-13,2019021301004497,CBBL,47,34,50,878.00,"43,900.00"
2019-02-13,2019021301004496,CBBL,47,26,110,877.00,"96,470.00"
2019-02-13,2019021301004495,CBBL,47,32,100,875.00,"87,500.00"
2019-02-13,2019021301004719,CBBL,55,21,19,868.00,"16,492.00"
2019-02-13,2019021301004718,CBBL,16,21,100,869.00,"86,900.00"
2019-02-13,2019021301004717,CBBL,39,21,81,869.00,"70,389.00"
2019-02-13,2019021301004716,CBBL,26,21,10,870.00,"8,700.00"
2019-02-13,2019021301004715,CBBL,53,21,20,870.00,"17,400.00"
2019-02-13,2019021301004714,CBBL,33,21,50,870.00,"43,500.00"
2019-02-13,2019021301004898,CBL,59,48,67,152.00,"10,184.00"
2019-02-13,2019021301004897,CBL,41,48,100,152.00,"15,200.00"
2019-02-13,2019021301004896,CBL,17,48,300,152.00,"45,600.00"
2019-02-13,2019021301004895,CBL,8,48,100,152.00,"15,200.00"
2019-02-13,2019021301004894,CBL,26,48,500,152.00,"76,000.00"
2019-02-13,2019021301004893,CBL,51,48,200,152.00,"30,400.00"
2019-02-13,2019021301004769,CBL,38,42,40,152.00,"6,080.00"
2019-02-13,2019021301004768,CBL,19,42,100,152.00,"15,200.00"
2019-02-13,2019021301004629,CBL,19,48,200,153.00,"30,600.00"
2019-02-13,2019021301004627,CBL,51,48,200,153.00,"30,600.00"
2019-02-13,2019021301004892,CBL,48,48,576,152.00,"87,552.00"
2019-02-13,2019021301004891,CBL,40,48,860,152.00,"130,720.00"
2019-02-13,2019021301004868,CBL,40,52,140,152.00,"21,280.00"
2019-02-13,2019021301004867,CBL,13,52,500,152.00,"76,000.00"
2019-02-13,2019021301004866,CBL,47,52,200,152.00,"30,400.00"
2019-02-13,2019021301004865,CBL,38,52,160,152.00,"24,320.00"
2019-02-13,2019021301004905,CCBL,25,58,21,160.00,"3,360.00"
2019-02-13,2019021301004904,CCBL,21,58,50,160.00,"8,000.00"
2019-02-13,2019021301004903,CCBL,41,58,200,160.00,"32,000.00"
2019-02-13,2019021301004902,CCBL,21,58,150,160.00,"24,000.00"
2019-02-13,2019021301004901,CCBL,48,58,100,160.00,"16,000.00"
2019-02-13,2019021301004900,CCBL,4,58,479,160.00,"76,640.00"
2019-02-13,2019021301004433,CCBL,54,45,50,160.00,"8,000.00"
2019-02-13,2019021301004432,CCBL,57,45,411,160.00,"65,760.00"
2019-02-13,2019021301004443,CCBL,17,58,"1,000",161.00,"161,000.00"
2019-02-13,2019021301004434,CCBL,39,45,82,160.00,"13,120.00"
2019-02-13,2019021301004732,CCBL,8,25,"1,000",160.00,"160,000.00"
2019-02-13,2019021301004731,CCBL,14,25,500,160.00,"80,000.00"
2019-02-13,2019021301004730,CCBL,39,25,18,160.00,"2,880.00"
2019-02-13,2019021301004751,CCBL,4,57,521,160.00,"83,360.00"
