Date,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2020-08-11,2020081101025714,ACLBSL,48,45,20,718.00,"14,360.00"
2020-08-11,2020081101025710,ACLBSL,48,38,10,718.00,"7,180.00"
2020-08-11,2020081101025540,ACLBSL,45,45,50,720.00,"36,000.00"
2020-08-11,2020081101025421,ACLBSL,48,49,10,718.00,"7,180.00"
2020-08-11,2020081101025765,ADBL,21,14,25,419.00,"10,475.00"
2020-08-11,2020081101025764,ADBL,58,14,221,419.00,"92,599.00"
2020-08-11,2020081101025280,ADBL,58,35,11,419.00,"4,609.00"
2020-08-11,2020081101025584,AIL,53,51,10,564.00,"5,640.00"
2020-08-11,2020081101025576,AIL,53,38,10,564.00,"5,640.00"
2020-08-11,2020081101025466,AIL,53,51,10,564.00,"5,640.00"
2020-08-11,2020081101025365,AIL,53,19,10,564.00,"5,640.00"
2020-08-11,2020081101025307,AIL,53,19,10,564.00,"5,640.00"
2020-08-11,2020081101025755,AKJCL,52,52,100,54.00,"5,400.00"
2020-08-11,2020081101025381,AKJCL,40,52,50,54.00,"2,700.00"
2020-08-11,2020081101025531,AKPL,57,40,15,115.00,"1,725.00"
2020-08-11,2020081101025475,AKPL,36,19,270,114.00,"30,780.00"
2020-08-11,2020081101025412,AKPL,36,40,182,114.00,"20,748.00"
2020-08-11,2020081101025411,AKPL,28,40,27,114.00,"3,078.00"
2020-08-11,2020081101025410,AKPL,59,40,"2,791",114.00,"318,174.00"
2020-08-11,2020081101025370,AKPL,39,40,163,115.00,"18,745.00"
2020-08-11,2020081101025369,AKPL,39,33,37,115.00,"4,255.00"
2020-08-11,2020081101025749,ALICL,45,19,50,635.00,"31,750.00"
2020-08-11,2020081101025510,ALICL,34,38,147,630.00,"92,610.00"
2020-08-11,2020081101025509,ALICL,45,38,20,630.00,"12,600.00"
2020-08-11,2020081101025508,ALICL,29,38,50,630.00,"31,500.00"
2020-08-11,2020081101025507,ALICL,48,38,100,630.00,"63,000.00"
2020-08-11,2020081101025506,ALICL,50,38,100,631.00,"63,100.00"
2020-08-11,2020081101025505,ALICL,45,38,200,631.00,"126,200.00"
2020-08-11,2020081101025504,ALICL,59,38,13,631.00,"8,203.00"
2020-08-11,2020081101025503,ALICL,16,38,20,631.00,"12,620.00"
2020-08-11,2020081101025441,API,58,42,17,108.00,"1,836.00"
2020-08-11,2020081101025649,BBC,5,28,10,"1,510.00","15,100.00"
2020-08-11,2020081101025590,BBC,25,28,10,"1,528.00","15,280.00"
2020-08-11,2020081101025715,BFC,3,8,30,103.00,"3,090.00"
2020-08-11,2020081101025534,BFC,47,45,10,104.00,"1,040.00"
2020-08-11,2020081101025492,BFC,47,32,30,103.00,"3,090.00"
2020-08-11,2020081101025677,BOKL,56,22,400,227.00,"90,800.00"
2020-08-11,2020081101025676,BOKL,56,49,440,227.00,"99,880.00"
2020-08-11,2020081101025535,BOKL,10,49,20,227.00,"4,540.00"
2020-08-11,2020081101025753,CBBL,6,38,10,"1,070.00","10,700.00"
2020-08-11,2020081101025698,CBBL,26,38,10,"1,070.00","10,700.00"
2020-08-11,2020081101025697,CBBL,45,38,30,"1,070.00","32,100.00"
2020-08-11,2020081101025696,CBBL,57,38,56,"1,070.00","59,920.00"
2020-08-11,2020081101025654,CBBL,57,39,169,"1,070.00","180,830.00"
2020-08-11,2020081101025487,CBBL,57,8,20,"1,070.00","21,400.00"
2020-08-11,2020081101025463,CBBL,57,55,55,"1,070.00","58,850.00"
2020-08-11,2020081101025315,CBBL,28,55,20,"1,071.00","21,420.00"
2020-08-11,2020081101025314,CBBL,45,55,32,"1,071.00","34,272.00"
2020-08-11,2020081101025364,CCBL,45,45,1,177.00,177.00
2020-08-11,2020081101025449,CFCL,59,45,275,122.00,"33,550.00"
2020-08-11,2020081101025486,CHCL,11,10,150,400.00,"60,000.00"
2020-08-11,2020081101025422,CHCL,45,45,1,399.00,399.00
2020-08-11,2020081101025318,CHCL,45,52,2,399.00,798.00
2020-08-11,2020081101025313,CHCL,14,10,20,400.00,"8,000.00"
2020-08-11,2020081101025577,CIT,35,34,10,"2,628.00","26,280.00"
2020-08-11,2020081101025443,CIT,35,42,25,"2,606.00","65,150.00"
2020-08-11,2020081101025338,CIT,35,3,70,"2,606.00","182,420.00"
2020-08-11,2020081101025337,CIT,26,3,20,"2,607.00","52,140.00"
2020-08-11,2020081101025336,CIT,26,3,10,"2,607.00","26,070.00"
2020-08-11,2020081101025614,CLBSL,34,7,10,689.00,"6,890.00"
2020-08-11,2020081101025587,CORBL,32,45,10,115.00,"1,150.00"
2020-08-11,2020081101025405,CZBIL,36,21,99,201.00,"19,899.00"
2020-08-11,2020081101025518,DDBL,36,6,100,850.00,"85,000.00"
2020-08-11,2020081101025683,EBL,1,6,30,725.00,"21,750.00"
2020-08-11,2020081101025682,EBL,49,6,100,725.00,"72,500.00"
2020-08-11,2020081101025681,EBL,58,6,75,725.00,"54,375.00"
2020-08-11,2020081101025680,EBL,42,6,747,725.00,"541,575.00"
2020-08-11,2020081101025660,EBL,54,42,10,729.00,"7,290.00"
2020-08-11,2020081101025599,EBL,42,6,253,725.00,"183,425.00"
2020-08-11,2020081101025324,EBL,36,6,100,730.00,"73,000.00"
2020-08-11,2020081101025598,EBL,22,6,10,725.00,"7,250.00"
2020-08-11,2020081101025597,EBL,36,6,65,725.00,"47,125.00"
2020-08-11,2020081101025596,EBL,33,6,50,726.00,"36,300.00"
2020-08-11,2020081101025595,EBL,36,6,100,726.00,"72,600.00"
2020-08-11,2020081101025594,EBL,56,6,322,726.00,"233,772.00"
2020-08-11,2020081101025593,EBL,26,6,100,727.00,"72,700.00"
2020-08-11,2020081101025664,EIC,8,55,172,445.00,"76,540.00"
2020-08-11,2020081101025663,EIC,42,55,50,445.00,"22,250.00"
2020-08-11,2020081101025662,EIC,21,55,500,445.00,"222,500.00"
2020-08-11,2020081101025661,EIC,48,55,228,445.00,"101,460.00"
2020-08-11,2020081101025592,EIC,48,47,22,445.00,"9,790.00"
2020-08-11,2020081101025591,EIC,58,47,28,446.00,"12,488.00"
2020-08-11,2020081101025321,EIC,41,45,10,447.00,"4,470.00"
2020-08-11,2020081101025484,EIC,58,49,72,446.00,"32,112.00"
2020-08-11,2020081101025474,EIC,48,22,50,445.00,"22,250.00"
2020-08-11,2020081101025473,EIC,58,22,150,445.00,"66,750.00"
2020-08-11,2020081101025403,EIC,8,49,28,446.00,"12,488.00"
2020-08-11,2020081101025356,EIC,8,55,"1,000",446.00,"446,000.00"
2020-08-11,2020081101025355,EIC,26,55,50,446.00,"22,300.00"
2020-08-11,2020081101025479,FMDBL,57,39,10,528.00,"5,280.00"
2020-08-11,2020081101025448,FOWAD,41,21,10,"1,540.00","15,400.00"
2020-08-11,2020081101025447,FOWAD,41,14,10,"1,540.00","15,400.00"
2020-08-11,2020081101025623,GBBL,39,19,139,245.00,"34,055.00"
2020-08-11,2020081101025622,GBBL,39,29,300,244.00,"73,200.00"
2020-08-11,2020081101025621,GBBL,39,21,50,243.00,"12,150.00"
2020-08-11,2020081101025620,GBBL,39,7,14,243.00,"3,402.00"
2020-08-11,2020081101025451,GBBL,29,7,20,243.00,"4,860.00"
2020-08-11,2020081101025450,GBBL,38,7,200,243.00,"48,600.00"
2020-08-11,2020081101025771,GBIME,32,16,100,257.00,"25,700.00"
