Date,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2019-07-14,2019071401004886,ADBL,29,45,200,406.00,"81,200.00"
2019-07-14,2019071401004859,ADBL,29,47,79,406.00,"32,074.00"
2019-07-14,2019071401004840,ADBL,29,47,79,406.00,"32,074.00"
2019-07-14,2019071401004830,ADBL,29,47,79,406.00,"32,074.00"
2019-07-14,2019071401004825,ADBL,29,49,100,406.00,"40,600.00"
2019-07-14,2019071401004788,ADBL,29,1,250,406.00,"101,500.00"
2019-07-14,2019071401004735,ADBL,29,6,500,406.00,"203,000.00"
2019-07-14,2019071401004601,ADBL,29,52,50,406.00,"20,300.00"
2019-07-14,2019071401004423,ADBL,13,6,300,407.00,"122,100.00"
2019-07-14,2019071401004867,AKPL,41,28,10,180.00,"1,800.00"
2019-07-14,2019071401004647,AKPL,45,38,13,179.00,"2,327.00"
2019-07-14,2019071401004832,ALBSL,56,56,20,400.00,"8,000.00"
2019-07-14,2019071401004740,ALBSL,56,56,10,400.00,"4,000.00"
2019-07-14,2019071401004503,ALBSL,33,21,10,400.00,"4,000.00"
2019-07-14,2019071401004480,ALBSL,47,36,10,393.00,"3,930.00"
2019-07-14,2019071401004714,ALICL,6,26,98,387.00,"37,926.00"
2019-07-14,2019071401004713,ALICL,6,1,10,387.00,"3,870.00"
2019-07-14,2019071401004694,API,29,13,30,138.00,"4,140.00"
2019-07-14,2019071401004693,API,48,13,70,138.00,"9,660.00"
2019-07-14,2019071401004692,API,34,13,100,138.00,"13,800.00"
2019-07-14,2019071401004691,API,34,13,500,138.00,"69,000.00"
2019-07-14,2019071401004690,API,47,13,242,138.00,"33,396.00"
2019-07-14,2019071401004643,API,47,26,619,138.00,"85,422.00"
2019-07-14,2019071401004642,API,1,26,"1,000",139.00,"139,000.00"
2019-07-14,2019071401004641,API,28,26,50,139.00,"6,950.00"
2019-07-14,2019071401004640,API,26,26,428,139.00,"59,492.00"
2019-07-14,2019071401004639,API,1,26,214,140.00,"29,960.00"
2019-07-14,2019071401004857,BOKL,44,1,50,255.00,"12,750.00"
2019-07-14,2019071401004650,BOKL,49,57,100,254.00,"25,400.00"
2019-07-14,2019071401004637,BOKL,57,1,37,255.00,"9,435.00"
2019-07-14,2019071401004620,BOKL,57,55,45,255.00,"11,475.00"
2019-07-14,2019071401004500,BOKL,57,41,18,255.00,"4,590.00"
2019-07-14,2019071401004499,BOKL,36,41,20,255.00,"5,100.00"
2019-07-14,2019071401004498,BOKL,14,41,162,255.00,"41,310.00"
2019-07-14,2019071401004698,BPCL,49,11,11,401.00,"4,411.00"
2019-07-14,2019071401004685,BPCL,44,57,22,400.00,"8,800.00"
2019-07-14,2019071401004661,BPCL,44,45,988,400.00,"395,200.00"
2019-07-14,2019071401004477,BPCL,36,11,11,402.00,"4,422.00"
2019-07-14,2019071401004572,BPCL,41,52,29,400.00,"11,600.00"
2019-07-14,2019071401004571,BPCL,48,52,50,401.00,"20,050.00"
2019-07-14,2019071401004570,BPCL,5,52,89,401.00,"35,689.00"
2019-07-14,2019071401004659,BPCL,44,55,22,400.00,"8,800.00"
2019-07-14,2019071401004616,BPCL,44,45,432,400.00,"172,800.00"
2019-07-14,2019071401004615,BPCL,32,45,18,400.00,"7,200.00"
2019-07-14,2019071401004574,BPCL,32,52,32,400.00,"12,800.00"
2019-07-14,2019071401004573,BPCL,51,52,100,400.00,"40,000.00"
2019-07-14,2019071401004852,CBBL,49,16,10,943.00,"9,430.00"
2019-07-14,2019071401004749,CBBL,35,16,50,943.00,"47,150.00"
2019-07-14,2019071401004748,CBBL,35,16,50,943.00,"47,150.00"
2019-07-14,2019071401004747,CBBL,35,16,50,943.00,"47,150.00"
2019-07-14,2019071401004525,CBBL,35,6,50,943.00,"47,150.00"
2019-07-14,2019071401004445,CBBL,45,50,200,945.00,"189,000.00"
2019-07-14,2019071401004746,CBBL,35,16,30,943.00,"28,290.00"
2019-07-14,2019071401004745,CBBL,35,16,10,943.00,"9,430.00"
2019-07-14,2019071401004526,CBBL,35,6,40,943.00,"37,720.00"
2019-07-14,2019071401004831,CBL,36,38,300,158.00,"47,400.00"
2019-07-14,2019071401004803,CBL,1,34,272,157.00,"42,704.00"
2019-07-14,2019071401004751,CBL,43,34,228,157.00,"35,796.00"
2019-07-14,2019071401004644,CBL,3,38,34,158.00,"5,372.00"
2019-07-14,2019071401004635,CBL,43,55,772,157.00,"121,204.00"
2019-07-14,2019071401004634,CBL,54,55,100,157.00,"15,700.00"
2019-07-14,2019071401004486,CBL,43,29,"1,000",157.00,"157,000.00"
2019-07-14,2019071401004444,CBL,29,29,"1,000",157.00,"157,000.00"
2019-07-14,2019071401004633,CBL,8,55,100,157.00,"15,700.00"
2019-07-14,2019071401004632,CBL,54,55,28,157.00,"4,396.00"
2019-07-14,2019071401004540,CBL,54,36,11,157.00,"1,727.00"
